Term Locale,Term Category,Term,Alias,Case Sensitive
en-US,Legal - CFR Title 12,activity permissible for a national bank,,False
en-US,Legal - CFR Title 7,actual construction,,False
en-US,Legal - CFR Title 26,actual sale price,,False
en-US,Legal - CFR Title 27,actual sale price,,False
en-US,Legal - CFR Title 26,actual use,,False
en-US,Legal - CFR Title 26,actual useful life,,False
en-US,Legal - CFR Title 26,addition,,False
en-US,Legal - CFR Title 12,address for receiving payment,,False
en-US,Legal - CFR Title 27,adequate and full consideration in money or money's worth,,False
en-US,Legal - CFR Title 13,adequate evidence,,False
en-US,Legal - CFR Title 12,adequate notice,,False
en-US,Legal - CFR Title 20,adjudicating office,,False
en-US,Legal - CFR Title 12,adjustable-rate mortgage,,False
en-US,Legal - CFR Title 12,adjustable-rate mortgage index,,False
en-US,Legal - CFR Title 26,adjusted basis,,False
en-US,Legal - CFR Title 26,adjusted basis of the building,,False
en-US,Legal - CFR Title 26,adjusted capacity,,False
en-US,Legal - CFR Title 26,adjusted gross foreign base company income,,False
en-US,Legal - CFR Title 26,adjusted gross income,,False
en-US,Legal - CFR Title 26,adjusted gross insurance income,,False
en-US,Legal - CFR Title 26,adjusted leasing profit,,False
en-US,Legal - CFR Title 26,adjusted licensing profit,,False
en-US,Legal - CFR Title 26,adjusted net book income,,False
en-US,Legal - CFR Title 26,adjusted net foreign base company income,,False
en-US,Legal - CFR Title 26,adjusted net income,,False
en-US,Legal - CFR Title 26,adjusted net insurance income,,False
en-US,Legal - CFR Title 19,adjusted value,,False
en-US,Legal - CFR Title 12,administration,,False
en-US,Legal - CFR Title 26,administrative expense,,False
en-US,Legal - CFR Title 1,administrative procedure,,False
en-US,Legal - CFR Title 12,administrator,,False
en-US,Legal - CFR Title 19,administrator,,False
en-US,Legal - CFR Title 26,administrator,,False
en-US,Legal - CFR Title 7,administrator,,False
en-US,Legal - CFR Title 19,advanced in value,,False
en-US,Legal - CFR Title 7,advances,,False
en-US,Legal - CFR Title 21,aerosol product,,False
en-US,Legal - CFR Title 26,affected acreage,,False
en-US,Legal - CFR Title 26,affected expenses,,False
en-US,Legal - CFR Title 26,affected investor,,False
en-US,Legal - CFR Title 26,affected ric expenses,,False
en-US,Legal - CFR Title 15,affects,,False
en-US,Legal - CFR Title 10,affiliate,,False
en-US,Legal - CFR Title 12,affiliate,,False
en-US,Legal - CFR Title 17,affiliate,,False
en-US,Legal - CFR Title 7,affiliate,,False
en-US,Legal - CFR Title 12,affiliate relationship,,False
en-US,Legal - CFR Title 26,affiliated domestic owner,,False
en-US,Legal - CFR Title 26,affiliated group,,False
en-US,Legal - CFR Title 12,affiliated group of merchants,,False
en-US,Legal - CFR Title 26,after the application of section 4942(g)(3),,False
en-US,Legal - CFR Title 5,agency,,False
en-US,Legal - CFR Title 12,agent,,False
en-US,Legal - CFR Title 7,aggregate affected area,,False
en-US,Legal - CFR Title 17,aggregate amount,,False
en-US,Legal - CFR Title 26,aggregate basis of property,,False
en-US,Legal - CFR Title 26,aggregate sum of the taxable gifts for each of the preceding calendar periods,,False
en-US,Legal - CFR Title 13,agreement,,False
en-US,Legal - CFR Title 7,agreement,,False
en-US,Legal - CFR Title 26,agreement vessel,,False
en-US,Legal - CFR Title 7,agricultural marketing service,,False
en-US,Legal - CFR Title 7,agricultural seeds,,False
en-US,Legal - CFR Title 10,AHAM,,True
en-US,Legal - CFR Title 10,AHAM HLD-1,,True
en-US,Legal - CFR Title 10,air shutter,,False
en-US,Legal - CFR Title 14,air tour,,False
en-US,Legal - CFR Title 14,air tour operator,,False
en-US,Legal - CFR Title 10,air tube,,False
en-US,Legal - CFR Title 27,aircraft,,False
en-US,Legal - CFR Title 26,airline-related services,,False
en-US,Legal - CFR Title 14,airport layout plan,,False
en-US,Legal - CFR Title 18,alaska natural gas transportation project,,False
en-US,Legal - CFR Title 8,alien who is lawfully present in the united states,,False
en-US,Legal - CFR Title 26,all other distribution percentage,,False
en-US,Legal - CFR Title 19,all-cargo flight,,False
en-US,Legal - CFR Title 26,allocable investment expenses,,False
en-US,Legal - CFR Title 25,allottee,,False
en-US,Legal - CFR Title 26,allowable by the law of the jurisdiction,,False
en-US,Legal - CFR Title 26,allowable distribution period,,False
en-US,Legal - CFR Title 12,allowed claim,,False
en-US,Legal - CFR Title 20,alternative school,,False
en-US,Legal - CFR Title 7,amber,,False
en-US,Legal - CFR Title 19,american vessel,,False
en-US,Legal - CFR Title 12,amortizing loan,,False
en-US,Legal - CFR Title 26,amount held by an insurer with respect to any beneficiary,,False
en-US,Legal - CFR Title 26,amount involved,,False
en-US,Legal - CFR Title 26,amount of a u.s. asset,,False
en-US,Legal - CFR Title 26,amounts paid,,False
en-US,Legal - CFR Title 7,amounts received by the bank during the fiscal year from the issuance of class b stock,,False
en-US,Legal - CFR Title 7,AMS,,True
en-US,Legal - CFR Title 12,an institution that is not covered,,False
en-US,Legal - CFR Title 17,analysis,,False
en-US,Legal - CFR Title 9,animal food manufacturer,,False
en-US,Legal - CFR Title 26,annualized gross income,,False
en-US,Legal - CFR Title 5,annuitant,,False
en-US,Legal - CFR Title 26,annuity starting date,,False
en-US,Legal - CFR Title 10,ANSI/AHAM RAC-1,,True
en-US,Legal - CFR Title 10,ANSI/ASHRAE 16,,True
en-US,Legal - CFR Title 15,any coastal use or resource,,False
en-US,Legal - CFR Title 7,any significant amount of funds,,False
en-US,Legal - CFR Title 8,apec business,,False
en-US,Legal - CFR Title 19,apparel articles,,False
en-US,Legal - CFR Title 5,appeal,,False
en-US,Legal - CFR Title 17,appearance before the commission,,False
en-US,Legal - CFR Title 26,applicable 1968 method,,False
en-US,Legal - CFR Title 12,applicable accounting standards,,False
en-US,Legal - CFR Title 12,applicable law and regulations,,False
en-US,Legal - CFR Title 19,applicable one-year period,,False
en-US,Legal - CFR Title 26,applicable percentage,,False
en-US,Legal - CFR Title 7,applicable reporting period,,False
en-US,Legal - CFR Title 26,applicable tax limit,,False
en-US,Legal - CFR Title 15,applicant,,False
en-US,Legal - CFR Title 17,applicant,,False
en-US,Legal - CFR Title 7,applicant,,False
en-US,Legal - CFR Title 9,applicant,,False
en-US,Legal - CFR Title 15,applicant agency,,False
en-US,Legal - CFR Title 10,application,,False
en-US,Legal - CFR Title 15,application,,False
en-US,Legal - CFR Title 12,appraisal management company,,False
en-US,Legal - CFR Title 12,appraisal services,,False
en-US,Legal - CFR Title 12,appropriate advance payment,,False
en-US,Legal - CFR Title 26,appropriate conversion factor,,False
en-US,Legal - CFR Title 17,appropriate domestic regulator,,False
en-US,Legal - CFR Title 12,appropriate federal agency,,False
en-US,Legal - CFR Title 12,appropriate federal banking agency or insurer,,False
en-US,Legal - CFR Title 17,appropriate foreign regulator,,False
en-US,Legal - CFR Title 19,appropriate official,,False
en-US,Legal - CFR Title 20,appropriate secretary,,False
en-US,Legal - CFR Title 26,appropriate valuation date,,False
en-US,Legal - CFR Title 7,approved plant,,False
en-US,Legal - CFR Title 19,archaeological or ethnological material of iraq,,False
en-US,Legal - CFR Title 19,archaeological or ethnological material of syria,,False
en-US,Legal - CFR Title 25,area director,,False
en-US,Legal - CFR Title 26,area of chronic economic distress,,False
en-US,Legal - CFR Title 21,area of the principal display panel,,False
en-US,Legal - CFR Title 20,armed force,,False
en-US,Legal - CFR Title 19,arrival of a vessel,,False
en-US,Legal - CFR Title 19,articles of jewelry containing jadeite or rubies,,False
en-US,Legal - CFR Title 7,as-is' value,,False
en-US,Legal - CFR Title 10,asme code,,False
en-US,Legal - CFR Title 19,assembly,,False
en-US,Legal - CFR Title 7,assessment period,,False
en-US,Legal - CFR Title 17,asset class,,False
en-US,Legal - CFR Title 26,asset depreciation period,,False
en-US,Legal - CFR Title 26,asset guideline class,,False
en-US,Legal - CFR Title 26,asset used or held for use in a trade or business,,False
en-US,Legal - CFR Title 7,assistance,,False
en-US,Legal - CFR Title 15,assistant administrator,,False
en-US,Legal - CFR Title 19,assistant commissioner,,False
en-US,Legal - CFR Title 15,assistant secretary,,False
en-US,Legal - CFR Title 25,assistant secretary--indian affairs,,False
en-US,Legal - CFR Title 5,associate director,,False
en-US,Legal - CFR Title 19,associated equipment,,False
en-US,Legal - CFR Title 15,associated facilities,,False
en-US,Legal - CFR Title 12,associated nonprofit entities,,False
en-US,Legal - CFR Title 25,association,,False
en-US,Legal - CFR Title 26,atomic energy commission,,False
en-US,Legal - CFR Title 19,ATPA,,True
en-US,Legal - CFR Title 19,atpdea beneficiary country,,False
en-US,Legal - CFR Title 19,atpdea beneficiary country vessel,,False
en-US,Legal - CFR Title 2,audiovisual,,False
en-US,Legal - CFR Title 15,authorized companies,,False
en-US,Legal - CFR Title 7,authorized rus representative,,False
en-US,Legal - CFR Title 7,authorized to receive,,False
en-US,Legal - CFR Title 12,automated teller machine operator,,False
en-US,Legal - CFR Title 12,automated underwriting system,,False
en-US,Legal - CFR Title 26,automatic energy-saving setback thermostat,,False
en-US,Legal - CFR Title 10,automatic termination control,,False
en-US,Legal - CFR Title 10,automatic termination control dryer,,False
en-US,Legal - CFR Title 26,automobile,,False
en-US,Legal - CFR Title 14,autopilot,,False
en-US,Legal - CFR Title 12,auxiliary aids,,False
en-US,Legal - CFR Title 26,average area purchase price,,False
en-US,Legal - CFR Title 26,average balance,,False
en-US,Legal - CFR Title 7,average carcass weight,,False
en-US,Legal - CFR Title 15,average industry acceptance,,False
en-US,Legal - CFR Title 7,average lean percentage,,False
en-US,Legal - CFR Title 7,average net price,,False
en-US,Legal - CFR Title 12,average prime offer rate,,False
en-US,Legal - CFR Title 7,average sort loss,,False
en-US,Legal - CFR Title 7,backfat,,False
en-US,Legal - CFR Title 10,background,,False
en-US,Legal - CFR Title 7,badly misshapen,,False
en-US,Legal - CFR Title 7,badly skinned,,False
en-US,Legal - CFR Title 12,balloon payment,,False
en-US,Legal - CFR Title 12,bank,,False
en-US,Legal - CFR Title 14,bank,,False
en-US,Legal - CFR Title 12,bank holding company,,False
en-US,Legal - CFR Title 19,barge or other bulk carrier,,False
en-US,Legal - CFR Title 10,barometic draft regulator or barometric damper,,False
en-US,Legal - CFR Title 7,barrow,,False
en-US,Legal - CFR Title 26,base amount,,False
en-US,Legal - CFR Title 7,base market hog,,False
en-US,Legal - CFR Title 16,base period,,False
en-US,Legal - CFR Title 26,base period,,False
en-US,Legal - CFR Title 26,base period construction costs,,False
en-US,Legal - CFR Title 26,base period research expenses,,False
en-US,Legal - CFR Title 7,base price,,False
en-US,Legal - CFR Title 20,base year,,False
en-US,Legal - CFR Title 12,basel committee principles for liquidity risk management,,False
en-US,Legal - CFR Title 5,basic pay,,False
en-US,Legal - CFR Title 7,basis level,,False
en-US,Legal - CFR Title 12,before the first payment at the adjusted level is due,,False
en-US,Legal - CFR Title 17,beneficial interest,,False
en-US,Legal - CFR Title 20,beneficiary,,False
en-US,Legal - CFR Title 19,beneficiary country,,False
en-US,Legal - CFR Title 20,benefit year,,False
en-US,Legal - CFR Title 10,benefits,,False
en-US,Legal - CFR Title 20,benefits,,False
en-US,Legal - CFR Title 26,benefits on a termination basis,,False
en-US,Legal - CFR Title 10,BEP,,True
en-US,Legal - CFR Title 15,best customer price,,False
en-US,Legal - CFR Title 12,binding written commitment,,False
en-US,Legal - CFR Title 9,biological residue,,False
en-US,Legal - CFR Title 13,blocker entity,,False
en-US,Legal - CFR Title 7,boar,,False
en-US,Legal - CFR Title 12,board,,False
en-US,Legal - CFR Title 20,board,,False
en-US,Legal - CFR Title 17,board of directors,,False
en-US,Legal - CFR Title 12,board of governors,,False
en-US,Legal - CFR Title 10,boiler,,False
en-US,Legal - CFR Title 12,bona fide arbitrage,,False
en-US,Legal - CFR Title 8,bona fide business person engaged in business in the apec region,,False
en-US,Legal - CFR Title 26,bond,,False
en-US,Legal - CFR Title 10,bone dry,,False
en-US,Legal - CFR Title 26,book value,,False
en-US,Legal - CFR Title 8,border commuter student,,False
en-US,Legal - CFR Title 7,borrower,,False
en-US,Legal - CFR Title 7,boxed beef,,False
en-US,Legal - CFR Title 7,boxed lamb,,False
en-US,Legal - CFR Title 26,boycotting country,,False
en-US,Legal - CFR Title 7,braided red onions,,False
en-US,Legal - CFR Title 26,branch,,False
en-US,Legal - CFR Title 26,branch interest,,False
en-US,Legal - CFR Title 7,branded,,False
en-US,Legal - CFR Title 12,breach of information,,False
en-US,Legal - CFR Title 12,breach of trust,,False
en-US,Legal - CFR Title 5,break in service,,False
en-US,Legal - CFR Title 26,break in service rules,,False
en-US,Legal - CFR Title 7,breakers,,False
en-US,Legal - CFR Title 7,bred female swine,,False
en-US,Legal - CFR Title 12,bridge financial company,,False
en-US,Legal - CFR Title 19,british columbia coast,,False
en-US,Legal - CFR Title 19,british columbia interior,,False
en-US,Legal - CFR Title 19,broker,,False
en-US,Legal - CFR Title 26,brother-sister group of trades or businesses under common control,,False
en-US,Legal - CFR Title 26,brother-sister group under common control,,False
en-US,Legal - CFR Title 15,bundled,,False
en-US,Legal - CFR Title 20,bureau,,False
en-US,Legal - CFR Title 25,bureau,,False
en-US,Legal - CFR Title 25,bureau of indian affairs,,False
en-US,Legal - CFR Title 10,business day,,False
en-US,Legal - CFR Title 12,business day,,False
en-US,Legal - CFR Title 17,business day,,False
en-US,Legal - CFR Title 19,business day,,False
en-US,Legal - CFR Title 7,business day,,False
en-US,Legal - CFR Title 1,business information,,False
en-US,Legal - CFR Title 5,business information,,False
en-US,Legal - CFR Title 5,by representation,,False
en-US,Legal - CFR Title 26,calendar period,,False
en-US,Legal - CFR Title 26,calendar quarter,,False
en-US,Legal - CFR Title 5,calendar-year basis,,False
en-US,Legal - CFR Title 26,candidate for a degree,,False
en-US,Legal - CFR Title 10,cap,,False
en-US,Legal - CFR Title 14,capable of operating safely,,False
en-US,Legal - CFR Title 17,capital,,False
en-US,Legal - CFR Title 12,capital stock and surplus,,False
en-US,Legal - CFR Title 7,carcass characteristics,,False
en-US,Legal - CFR Title 19,cargo,,False
en-US,Legal - CFR Title 7,carlot-based,,False
en-US,Legal - CFR Title 20,carrier,,False
en-US,Legal - CFR Title 7,case,,False
en-US,Legal - CFR Title 7,cattle committed,,False
en-US,Legal - CFR Title 7,cattle type,,False
en-US,Legal - CFR Title 26,caulking,,False
en-US,Legal - CFR Title 19,CBERA,,True
en-US,Legal - CFR Title 19,CBP,,True
en-US,Legal - CFR Title 19,cbtpa beneficiary country,,False
en-US,Legal - CFR Title 19,cbtpa originating good,,False
en-US,Legal - CFR Title 7,CED,,True
en-US,Legal - CFR Title 26,cement mixer,,False
en-US,Legal - CFR Title 26,census tract,,False
en-US,Legal - CFR Title 19,center director,,False
en-US,Legal - CFR Title 26,certificate credit rate,,False
en-US,Legal - CFR Title 7,certificate of sampling,,False
en-US,Legal - CFR Title 15,certification,,False
en-US,Legal - CFR Title 19,certification,,False
en-US,Legal - CFR Title 6,certification,,False
en-US,Legal - CFR Title 26,certified historic structure,,False
en-US,Legal - CFR Title 26,certified indebtedness amount,,False
en-US,Legal - CFR Title 26,certified pollution control facility,,False
en-US,Legal - CFR Title 26,certified rehabilitation,,False
en-US,Legal - CFR Title 19,certifying authority,,False
en-US,Legal - CFR Title 26,certifying authority,,False
en-US,Legal - CFR Title 26,chain,,False
en-US,Legal - CFR Title 26,chain election,,False
en-US,Legal - CFR Title 19,change in classification,,False
en-US,Legal - CFR Title 12,changed circumstance,,False
en-US,Legal - CFR Title 14,chapter 4 noise level,,False
en-US,Legal - CFR Title 12,charge-off,,False
en-US,Legal - CFR Title 27,chief law enforcement officer,,False
en-US,Legal - CFR Title 26,child,,False
en-US,Legal - CFR Title 5,child,,False
en-US,Legal - CFR Title 16,child care article,,False
en-US,Legal - CFR Title 20,child in care,,False
en-US,Legal - CFR Title 25,child-custody proceeding,,False
en-US,Legal - CFR Title 20,children,,False
en-US,Legal - CFR Title 26,church plan,,False
en-US,Legal - CFR Title 19,circumvention,,False
en-US,Legal - CFR Title 15,civil end-user,,False
en-US,Legal - CFR Title 25,civil service commission personnel records,,False
en-US,Legal - CFR Title 20,civilian american citizen,,False
en-US,Legal - CFR Title 10,claim,,False
en-US,Legal - CFR Title 12,claim,,False
en-US,Legal - CFR Title 19,claim for preferential tariff treatment,,False
en-US,Legal - CFR Title 26,claim limitation date,,False
en-US,Legal - CFR Title 19,claim of origin,,False
en-US,Legal - CFR Title 19,class of motor vehicles,,False
en-US,Legal - CFR Title 26,classification,,False
en-US,Legal - CFR Title 18,classified information,,False
en-US,Legal - CFR Title 2,classified information,,False
en-US,Legal - CFR Title 7,clean,,False
en-US,Legal - CFR Title 12,clear and conspicuous,,False
en-US,Legal - CFR Title 17,clear and conspicuous,,False
en-US,Legal - CFR Title 19,clerical error or other mistake,,False
en-US,Legal - CFR Title 26,clinical testing,,False
en-US,Legal - CFR Title 19,closely integrated administrative control,,False
en-US,Legal - CFR Title 12,closing funds,,False
en-US,Legal - CFR Title 26,coal used by the producer,,False
en-US,Legal - CFR Title 7,coated seed,,False
en-US,Legal - CFR Title 26,code,,False
en-US,Legal - CFR Title 15,cold area,,False
en-US,Legal - CFR Title 13,collectively,,False
en-US,Legal - CFR Title 7,collectively,,False
en-US,Legal - CFR Title 7,colored,,False
en-US,Legal - CFR Title 26,combined group of trades or businesses under common control,,False
en-US,Legal - CFR Title 26,combined group under common control,,False
en-US,Legal - CFR Title 26,combined qualified expenses,,False
en-US,Legal - CFR Title 26,combined qualified indebtedness,,False
en-US,Legal - CFR Title 26,commencing business,,False
en-US,Legal - CFR Title 7,commerce,,False
en-US,Legal - CFR Title 9,commerce,,False
en-US,Legal - CFR Title 27,commercial financing security,,False
en-US,Legal - CFR Title 25,commercial fishing,,False
en-US,Legal - CFR Title 27,commercial transactions financing agreement,,False
en-US,Legal - CFR Title 19,commercial truck,,False
en-US,Legal - CFR Title 17,commercial use,,False
en-US,Legal - CFR Title 22,commercial use,,False
en-US,Legal - CFR Title 1,commercial use request,,False
en-US,Legal - CFR Title 5,'commercial use' request,,False
en-US,Legal - CFR Title 7,commercial value,,False
en-US,Legal - CFR Title 19,commercial vessel,,False
en-US,Legal - CFR Title 26,commercial waterway transportation,,False
en-US,Legal - CFR Title 19,commingled,,False
en-US,Legal - CFR Title 12,commission,,False
en-US,Legal - CFR Title 18,commission,,False
en-US,Legal - CFR Title 25,commission privacy act officer,,False
en-US,Legal - CFR Title 19,commissioner,,False
en-US,Legal - CFR Title 25,commissioner,,False
en-US,Legal - CFR Title 26,commissioner,,False
en-US,Legal - CFR Title 24,commit to a specific local project,,False
en-US,Legal - CFR Title 26,commodities,,False
en-US,Legal - CFR Title 26,commodity,,False
en-US,Legal - CFR Title 7,commodity,,False
en-US,Legal - CFR Title 19,common carrier,,False
en-US,Legal - CFR Title 9,common household unit,,False
en-US,Legal - CFR Title 26,common investment fund,,False
en-US,Legal - CFR Title 17,communication,,False
en-US,Legal - CFR Title 17,communication with the commission,,False
en-US,Legal - CFR Title 20,community or other public facility,,False
en-US,Legal - CFR Title 19,commute compensation,,False
en-US,Legal - CFR Title 14,commuters,,False
en-US,Legal - CFR Title 10,compact size,,False
en-US,Legal - CFR Title 12,company,,False
en-US,Legal - CFR Title 17,company,,False
en-US,Legal - CFR Title 18,company,,False
en-US,Legal - CFR Title 20,company,,False
en-US,Legal - CFR Title 10,compelling need,,False
en-US,Legal - CFR Title 11,compelling need,,False
en-US,Legal - CFR Title 12,compelling need,,False
en-US,Legal - CFR Title 16,compelling need,,False
en-US,Legal - CFR Title 17,compelling need,,False
en-US,Legal - CFR Title 5,compelling need,,False
en-US,Legal - CFR Title 5,compelling need,,False
en-US,Legal - CFR Title 26,compensating use tax,,False
en-US,Legal - CFR Title 12,compensation,,False
en-US,Legal - CFR Title 20,compensation,,False
en-US,Legal - CFR Title 26,compensation,,False
en-US,Legal - CFR Title 26,compensation,,False
en-US,Legal - CFR Title 26,competent authorities,,False
en-US,Legal - CFR Title 7,complete record,,False
en-US,Legal - CFR Title 19,component of the good that determines the tariff classification of the good,,False
en-US,Legal - CFR Title 12,concise,,False
en-US,Legal - CFR Title 17,concise,,False
en-US,Legal - CFR Title 10,condensing vented heater,,False
en-US,Legal - CFR Title 7,condition,,False
en-US,Legal - CFR Title 19,conditionally duty-free merchandise,,False
en-US,Legal - CFR Title 26,conditioned area,,False
en-US,Legal - CFR Title 7,conditioning,,False
en-US,Legal - CFR Title 14,conditions conducive to airframe icing,,False
en-US,Legal - CFR Title 26,condominium management association,,False
en-US,Legal - CFR Title 12,confidential source,,False
en-US,Legal - CFR Title 7,conflict of interest,,False
en-US,Legal - CFR Title 26,congregation composed predominantly of citizens of the united states,,False
en-US,Legal - CFR Title 15,consensus,,False
en-US,Legal - CFR Title 15,consistent to the maximum extent practicable,,False
en-US,Legal - CFR Title 26,consolidated adjusted net book income,,False
en-US,Legal - CFR Title 26,consolidated group,,False
en-US,Legal - CFR Title 26,consolidated offset,,False
en-US,Legal - CFR Title 15,consolidated record,,False
en-US,Legal - CFR Title 26,consolidation,,False
en-US,Legal - CFR Title 19,conspicuous,,False
en-US,Legal - CFR Title 26,constitutional home rule city,,False
en-US,Legal - CFR Title 18,construction,,False
en-US,Legal - CFR Title 12,consumer,,False
en-US,Legal - CFR Title 17,consumer,,False
en-US,Legal - CFR Title 26,consumer,,False
en-US,Legal - CFR Title 7,consumer,,False
en-US,Legal - CFR Title 7,consumer education,,False
en-US,Legal - CFR Title 17,consumer information,,False
en-US,Legal - CFR Title 9,consumer package,,False
en-US,Legal - CFR Title 12,consummation,,False
en-US,Legal - CFR Title 21,contacts humans,,False
en-US,Legal - CFR Title 19,container,,False
en-US,Legal - CFR Title 10,containment isolation valve,,False
en-US,Legal - CFR Title 7,contemporaneous loan,,False
en-US,Legal - CFR Title 18,contested case,,False
en-US,Legal - CFR Title 26,contingent payment sale,,False
en-US,Legal - CFR Title 16,continuous,,False
en-US,Legal - CFR Title 10,contract,,False
en-US,Legal - CFR Title 7,contract,,False
en-US,Legal - CFR Title 26,contract price,,False
en-US,Legal - CFR Title 10,contracting officer,,False
en-US,Legal - CFR Title 6,contractor,,False
en-US,Legal - CFR Title 26,contributed services and accommodations,,False
en-US,Legal - CFR Title 17,contribution,,False
en-US,Legal - CFR Title 26,contributions of the employer,,False
en-US,Legal - CFR Title 13,control,,False
en-US,Legal - CFR Title 17,control,,False
en-US,Legal - CFR Title 26,control,,False
en-US,Legal - CFR Title 7,control,,False
en-US,Legal - CFR Title 26,controlled commercial entity,,False
en-US,Legal - CFR Title 26,controlled entity,,False
en-US,Legal - CFR Title 26,controlled foreign corporation,,False
en-US,Legal - CFR Title 27,controlled group,,False
en-US,Legal - CFR Title 26,controlled group taxable year,,False
en-US,Legal - CFR Title 15,controlled materials,,False
en-US,Legal - CFR Title 19,controlled through the kimberley process certification scheme,,False
en-US,Legal - CFR Title 26,controlling interest,,False
en-US,Legal - CFR Title 7,controlling the pollination,,False
en-US,Legal - CFR Title 26,controlling united states shareholders,,False
en-US,Legal - CFR Title 26,convention or trade show facilities,,False
en-US,Legal - CFR Title 19,convention vessel,,False
en-US,Legal - CFR Title 10,conventional clothes dryer,,False
en-US,Legal - CFR Title 14,conveyance,,False
en-US,Legal - CFR Title 10,cool down,,False
en-US,Legal - CFR Title 14,cooperating agency,,False
en-US,Legal - CFR Title 7,cooperating agency,,False
en-US,Legal - CFR Title 20,core construction,,False
en-US,Legal - CFR Title 19,corporate compliance activity,,False
en-US,Legal - CFR Title 12,corporation,,False
en-US,Legal - CFR Title 26,correcting distribution,,False
en-US,Legal - CFR Title 26,correction amount,,False
en-US,Legal - CFR Title 13,cost of money,,False
en-US,Legal - CFR Title 26,cost of securities sold,,False
en-US,Legal - CFR Title 26,cost of the improvement,,False
en-US,Legal - CFR Title 12,council,,False
en-US,Legal - CFR Title 25,council,,False
en-US,Legal - CFR Title 19,country,,False
en-US,Legal - CFR Title 19,country of origin,,False
en-US,Legal - CFR Title 7,country shipper,,False
en-US,Legal - CFR Title 7,coverage ratios,,False
en-US,Legal - CFR Title 17,covered affiliate,,False
en-US,Legal - CFR Title 17,covered associate,,False
en-US,Legal - CFR Title 19,covered commodity,,False
en-US,Legal - CFR Title 12,covered company,,False
en-US,Legal - CFR Title 5,covered employee,,False
en-US,Legal - CFR Title 12,covered financial company,,False
en-US,Legal - CFR Title 10,covered firm,,False
en-US,Legal - CFR Title 19,covered import,,False
en-US,Legal - CFR Title 12,covered institution,,False
en-US,Legal - CFR Title 26,covered intangibles,,False
en-US,Legal - CFR Title 17,covered judicial or administrative action,,False
en-US,Legal - CFR Title 5,covered occ employee,,False
en-US,Legal - CFR Title 12,covered person,,False
en-US,Legal - CFR Title 12,covered subsidiary,,False
en-US,Legal - CFR Title 12,covered third-party fees,,False
en-US,Legal - CFR Title 12,covered transaction,,False
en-US,Legal - CFR Title 12,cra public file,,False
en-US,Legal - CFR Title 12,credit,,False
en-US,Legal - CFR Title 26,credit amount,,False
en-US,Legal - CFR Title 12,credit card agreement,,False
en-US,Legal - CFR Title 17,credit swap,,False
