Term Locale,Term Category,Term,Alias,Case Sensitive
en-US,US Code - Title 10,appropriate committees of congress,,False
en-US,US Code - Title 10,appropriate congressional committees,,False
en-US,US Code - Title 10,appropriate secretary,,False
en-US,US Code - Title 10,armed forces,,False
en-US,US Code - Title 10,armed forces education liabilities,,False
en-US,US Code - Title 10,armor-piercing ammunition,,False
en-US,US Code - Title 10,arms initiative,,False
en-US,US Code - Title 10,army,,False
en-US,US Code - Title 10,army arsenal,,False
en-US,US Code - Title 10,army national guard,army national guard of the united states,False
en-US,US Code - Title 10,army national military cemetery,,False
en-US,US Code - Title 10,arsenal,,False
en-US,US Code - Title 10,assemblies,,False
en-US,US Code - Title 10,assigned mission,,False
en-US,US Code - Title 10,assistance,,False
en-US,US Code - Title 10,association,,False
en-US,US Code - Title 10,authorized exemptions,,False
en-US,US Code - Title 10,authorized fisher house residents,,False
en-US,US Code - Title 10,authorized strength,,False
en-US,US Code - Title 10,aviation critical safety item,,False
en-US,US Code - Title 10,awacs memorandum of understanding,,False
en-US,US Code - Title 10,base amount,,False
en-US,US Code - Title 10,base closure law,,False
en-US,US Code - Title 10,base index,,False
en-US,US Code - Title 10,base quarter,,False
en-US,US Code - Title 10,baseline,,False
en-US,US Code - Title 10,basic gps services,,False
en-US,US Code - Title 10,basic training,,False
en-US,US Code - Title 10,berlin crisis,,False
en-US,US Code - Title 10,blood alcohol content limit,,False
en-US,US Code - Title 10,board of actuaries,,False
en-US,US Code - Title 10,bodily harm,,False
en-US,US Code - Title 10,broadcast,,False
en-US,US Code - Title 10,business process mapping,,False
en-US,US Code - Title 10,business system portfolio,,False
en-US,US Code - Title 10,cadet,,False
en-US,US Code - Title 10,cadet strength limit,,False
en-US,US Code - Title 10,captive status,,False
en-US,US Code - Title 10,captured record,,False
en-US,US Code - Title 10,cargo-capable aircraft,,False
en-US,US Code - Title 10,cargo-convertible aircraft,,False
en-US,US Code - Title 10,category of personal protection equipment,,False
en-US,US Code - Title 10,center of academic excellence in information assurance education,,False
en-US,US Code - Title 10,CERCLA,"Comprehensive Environmental Response, Compensation, and Liability Act; Superfund Act",True
en-US,US Code - Title 10,certifying official,,False
en-US,US Code - Title 10,chief information officer,,False
en-US,US Code - Title 10,chief of service,,False
en-US,US Code - Title 10,child,,False
en-US,US Code - Title 10,child abuse offense,,False
en-US,US Code - Title 10,child care employee,,False
en-US,US Code - Title 10,child care fee receipts,,False
en-US,US Code - Title 10,"child, who is in utero",,False
en-US,US Code - Title 10,civil air carrier,,False
en-US,US Code - Title 10,civil reserve air fleet,,False
en-US,US Code - Title 10,civil reserve air fleet program,,False
en-US,US Code - Title 10,civilian employee,,False
en-US,US Code - Title 10,civilian health and medical program of the uniformed services,,False
en-US,US Code - Title 10,civilian medical or dental position,,False
en-US,US Code - Title 10,civilian member,,False
en-US,US Code - Title 10,civilian officer or employee,,False
en-US,US Code - Title 10,civilian personnel,,False
en-US,US Code - Title 10,claim for payment,,False
en-US,US Code - Title 10,class a accident,,False
en-US,US Code - Title 10,classified information,,False
en-US,US Code - Title 10,clean claim,,False
en-US,US Code - Title 10,clear zone area,,False
en-US,US Code - Title 10,cleared defense contractor,,False
en-US,US Code - Title 10,combat arms battalions,,False
en-US,US Code - Title 10,combat support agency,,False
en-US,US Code - Title 10,combat support and related agencies,,False
en-US,US Code - Title 10,combatant and support vessel,,False
en-US,US Code - Title 10,combatant command,,False
en-US,US Code - Title 10,combat-coded aircraft,,False
en-US,US Code - Title 10,combat-related disability,,False
en-US,US Code - Title 10,commercial activities,,False
en-US,US Code - Title 10,commercial article,,False
en-US,US Code - Title 10,commercial derivative military article,,False
en-US,US Code - Title 10,commercial service,,False
en-US,US Code - Title 10,commissary trust revolving fund,,False
en-US,US Code - Title 10,commissioned officer,,False
en-US,US Code - Title 10,commissioned service obligation,,False
en-US,US Code - Title 10,common article 3,,False
en-US,US Code - Title 10,common procurement weapon system,,False
en-US,US Code - Title 10,common-funded budgets of nato,,False
en-US,US Code - Title 10,competitive procedures,,False
en-US,US Code - Title 10,competitive service position,,False
en-US,US Code - Title 10,complex operation,,False
en-US,US Code - Title 10,compliant specialty metal,,False
en-US,US Code - Title 10,concession contract,,False
en-US,US Code - Title 10,concurrency,,False
en-US,US Code - Title 10,conditional detention,,False
en-US,US Code - Title 10,conduct,,False
en-US,US Code - Title 10,congressional defense committees,,False
en-US,US Code - Title 10,congressional employee,,False
en-US,US Code - Title 10,congressional joint inaugural committee,,False
en-US,US Code - Title 10,congressional oversight committees,,False
en-US,US Code - Title 10,consent,,False
en-US,US Code - Title 10,construction,,False
en-US,US Code - Title 10,contingency contracting,,False
en-US,US Code - Title 10,contingency contracting personnel,,False
en-US,US Code - Title 10,contingency operation,,False
en-US,US Code - Title 10,contingency program management,,False
en-US,US Code - Title 10,contract,,False
en-US,US Code - Title 10,contract services,,False
en-US,US Code - Title 10,contract voucher,,False
en-US,US Code - Title 10,contract working dog,,False
en-US,US Code - Title 10,contractor,,False
en-US,US Code - Title 10,controlled property,,False
en-US,US Code - Title 10,conversion health policy,,False
en-US,US Code - Title 10,cooperative agreement,,False
en-US,US Code - Title 10,cooperative project,,False
en-US,US Code - Title 10,cooperative research and development project,,False
en-US,US Code - Title 10,core logistics capabilities,,False
en-US,US Code - Title 10,corrections board,,False
en-US,US Code - Title 10,corrosion,,False
en-US,US Code - Title 10,cost of advanced education,,False
en-US,US Code - Title 10,cost or pricing data,,False
en-US,US Code - Title 10,course of conduct,,False
en-US,US Code - Title 10,course of study,,False
en-US,US Code - Title 10,court,,False
en-US,US Code - Title 10,court order,,False
en-US,US Code - Title 10,covered acquisition program,,False
en-US,US Code - Title 10,covered alcoholic beverage purchases,,False
en-US,US Code - Title 10,covered beneficiary,,False
en-US,US Code - Title 10,covered congressional committees,,False
en-US,US Code - Title 10,covered contract,,False
en-US,US Code - Title 10,covered defense business system,covered defense business system program,False
en-US,US Code - Title 10,covered depot,,False
en-US,US Code - Title 10,covered designated major subprogram,,False
en-US,US Code - Title 10,covered educational institution,,False
en-US,US Code - Title 10,covered employee,,False
en-US,US Code - Title 10,covered entity,,False
en-US,US Code - Title 10,covered facility or asset,,False
en-US,US Code - Title 10,covered foreign country,,False
en-US,US Code - Title 10,covered general or flag officer,,False
en-US,US Code - Title 10,covered government support contractor,,False
en-US,US Code - Title 10,covered individual or organization,,False
en-US,US Code - Title 10,covered major defense acquisition program,,False
en-US,US Code - Title 10,covered member,,False
en-US,US Code - Title 10,covered member of the armed forces,,False
en-US,US Code - Title 10,covered naval vessel,,False
en-US,US Code - Title 10,covered network,,False
en-US,US Code - Title 10,covered official,,False
en-US,US Code - Title 10,covered product improvement program,,False
en-US,US Code - Title 10,covered retired pay,,False
en-US,US Code - Title 10,covered service,,False
en-US,US Code - Title 10,covered small business,,False
en-US,US Code - Title 10,covered system,,False
en-US,US Code - Title 10,covered vessel,,False
en-US,US Code - Title 10,craf-eligible aircraft,,False
en-US,US Code - Title 10,credit,,False
en-US,US Code - Title 10,creditable active service,,False
en-US,US Code - Title 10,creditor,,False
en-US,US Code - Title 10,critical cost growth threshold,,False
en-US,US Code - Title 10,critical technology,,False
en-US,US Code - Title 10,cultural resource,,False
en-US,US Code - Title 10,current year,,False
en-US,US Code - Title 10,custodial care,,False
en-US,US Code - Title 10,customer,,False
en-US,US Code - Title 10,cyber incident,,False
en-US,US Code - Title 10,data file,,False
en-US,US Code - Title 10,dcis special agent,,False
en-US,US Code - Title 10,debar,,False
en-US,US Code - Title 10,decoration,,False
en-US,US Code - Title 10,decrement stock,,False
en-US,US Code - Title 10,defense acquisition authority,,False
en-US,US Code - Title 10,defense acquisition system,,False
en-US,US Code - Title 10,defense agency,,False
en-US,US Code - Title 10,defense audit agency,,False
en-US,US Code - Title 10,defense authorization act,,False
en-US,US Code - Title 10,defense budget,,False
en-US,US Code - Title 10,defense business system,,False
en-US,US Code - Title 10,defense committees,,False
en-US,US Code - Title 10,defense critical technology,,False
en-US,US Code - Title 10,defense dependents' education system,,False
en-US,US Code - Title 10,defense dependents' school,,False
en-US,US Code - Title 10,defense facility,,False
en-US,US Code - Title 10,defense feature,,False
en-US,US Code - Title 10,defense health agency,,False
en-US,US Code - Title 10,defense industrial reserve,,False
en-US,US Code - Title 10,defense intelligence element,,False
en-US,US Code - Title 10,defense intelligence position,,False
en-US,US Code - Title 10,defense laboratory,,False
en-US,US Code - Title 10,defense logistics information services,,False
en-US,US Code - Title 10,defense research facility,,False
en-US,US Code - Title 10,defense retail systems,,False
en-US,US Code - Title 10,defense travel card,,False
en-US,US Code - Title 10,defense-related aviation insurance,,False
en-US,US Code - Title 10,defined fuel source,,False
en-US,US Code - Title 10,delayed-effective-date active-duty order,,False
en-US,US Code - Title 10,delivery order contract,,False
en-US,US Code - Title 10,dental officer,,False
en-US,US Code - Title 10,dental specialist,,False
en-US,US Code - Title 10,department,,False
en-US,US Code - Title 10,department of defense combating terrorism program,,False
en-US,US Code - Title 10,department of defense critical infrastructure security information,,False
en-US,US Code - Title 10,department of defense educational assistance programs and authorities covered by this section,,False
en-US,US Code - Title 10,department of defense field activity,,False
en-US,US Code - Title 10,department of defense pow/mia accounting and recovery organization,,False
en-US,US Code - Title 10,department of defense reimbursement rate,,False
en-US,US Code - Title 10,department of defense sealift vessel,,False
en-US,US Code - Title 10,dependent child,,False
en-US,US Code - Title 10,depot-level maintenance and repair,,False
en-US,US Code - Title 10,deputy program manager,,False
en-US,US Code - Title 10,designated major subprogram,,False
en-US,US Code - Title 10,directive 5101.1,,False
en-US,US Code - Title 10,disability rated as total,,False
en-US,US Code - Title 10,disaster response duty,,False
en-US,US Code - Title 10,discarded military munitions,,False
en-US,US Code - Title 10,disposable retired pay,,False
en-US,US Code - Title 10,distressed area,,False
en-US,US Code - Title 10,distribute,,False
en-US,US Code - Title 10,dna analysis,,False
en-US,US Code - Title 10,dna sample,,False
en-US,US Code - Title 10,domiciliary care,,False
en-US,US Code - Title 10,donee,,False
en-US,US Code - Title 10,drop-in fuel,,False
en-US,US Code - Title 10,drug unapproved for its applied use,,False
en-US,US Code - Title 10,drug-interdiction area,,False
en-US,US Code - Title 10,dual-capable aircraft,,False
en-US,US Code - Title 10,dual-use critical technology,,False
en-US,US Code - Title 10,dwell time,,False
en-US,US Code - Title 10,element of the defense acquisition system,,False
en-US,US Code - Title 10,eligible child dependent,,False
en-US,US Code - Title 10,eligible civilian,,False
en-US,US Code - Title 10,eligible covered beneficiary,,False
en-US,US Code - Title 10,eligible dependent,,False
en-US,US Code - Title 10,eligible entity,,False
en-US,US Code - Title 10,eligible facility,,False
en-US,US Code - Title 10,eligible firm,,False
en-US,US Code - Title 10,eligible member,,False
en-US,US Code - Title 10,eligible organization,,False
en-US,US Code - Title 10,eligible person,,False
en-US,US Code - Title 10,eligible school,,False
en-US,US Code - Title 10,emergency situation involving a weapon of mass destruction,,False
en-US,US Code - Title 10,end item,,False
en-US,US Code - Title 10,energy security,,False
en-US,US Code - Title 10,engineering and manufacturing development,,False
en-US,US Code - Title 10,enlisted member,,False
en-US,US Code - Title 10,enlistment,,False
en-US,US Code - Title 10,environmental quality program,,False
en-US,US Code - Title 10,established charge,,False
en-US,US Code - Title 10,excess leave status,,False
en-US,US Code - Title 10,executive part of the department,,False
en-US,US Code - Title 10,existing aircraft,,False
en-US,US Code - Title 10,expenses,,False
en-US,US Code - Title 10,explosive material,,False
en-US,US Code - Title 10,extension of a program,,False
en-US,US Code - Title 10,facility,,False
en-US,US Code - Title 10,fair market value of the improvements,,False
en-US,US Code - Title 10,false threat,,False
en-US,US Code - Title 10,family home day care,,False
en-US,US Code - Title 10,federal acquisition regulation,,False
en-US,US Code - Title 10,federal law enforcement agency,,False
en-US,US Code - Title 10,federally declared disaster,,False
en-US,US Code - Title 10,final decree,,False
en-US,US Code - Title 10,financial institution,,False
en-US,US Code - Title 10,financial management position,,False
en-US,US Code - Title 10,firefighting agency,,False
en-US,US Code - Title 10,fiscal year,,False
en-US,US Code - Title 10,fiscal year 1998 baseline limitation,,False
en-US,US Code - Title 10,fisher house,,False
en-US,US Code - Title 10,fisher suite,,False
en-US,US Code - Title 10,flag officer,,False
en-US,US Code - Title 10,force,,False
en-US,US Code - Title 10,foreign entity,,False
en-US,US Code - Title 10,foreign firm,,False
en-US,US Code - Title 10,foreign terrorist organization,,False
en-US,US Code - Title 10,former spouse,,False
en-US,US Code - Title 10,full costs of preparation,,False
en-US,US Code - Title 10,full deployment,,False
en-US,US Code - Title 10,full deployment decision,,False
en-US,US Code - Title 10,full-time national guard duty,,False
en-US,US Code - Title 10,full-time reserve component duty,,False
en-US,US Code - Title 10,fully burdened cost,,False
en-US,US Code - Title 10,fully demilitarized,,False
en-US,US Code - Title 10,function,,False
en-US,US Code - Title 10,functions closely associated with inherently governmental functions,,False
en-US,US Code - Title 10,fund,,False
en-US,US Code - Title 10,general federal election month,,False
en-US,US Code - Title 10,general officer,,False
en-US,US Code - Title 10,geneva convention relative to the treatment of prisoners of war,,False
en-US,US Code - Title 10,geneva conventions,,False
en-US,US Code - Title 10,geodetic product,,False
en-US,US Code - Title 10,geospatial information,,False
en-US,US Code - Title 10,geospatial intelligence,,False
en-US,US Code - Title 10,gift or donation,,False
en-US,US Code - Title 10,goods which are other than american goods,,False
en-US,US Code - Title 10,government computer,,False
en-US,US Code - Title 10,gps standard positioning service,,False
en-US,US Code - Title 10,grade,,False
en-US,US Code - Title 10,grant,,False
en-US,US Code - Title 10,grantee,,False
en-US,US Code - Title 10,grievous bodily harm,,False
en-US,US Code - Title 10,ground combat exclusion policy,,False
en-US,US Code - Title 10,group health plan,,False
en-US,US Code - Title 10,hazing,,False
en-US,US Code - Title 10,head of an agency,,False
en-US,US Code - Title 10,head of the agency concerned,,False
en-US,US Code - Title 10,health care provider,,False
en-US,US Code - Title 10,health-care professional,,False
en-US,US Code - Title 10,"high-demand, low-density military capability",,False
en-US,US Code - Title 10,high-need school,,False
en-US,US Code - Title 10,hospice care,,False
en-US,US Code - Title 10,hostilities,,False
en-US,US Code - Title 10,humanitarian and civic assistance,,False
en-US,US Code - Title 10,humanitarian or peacekeeping operation,,False
en-US,US Code - Title 10,imagery,,False
en-US,US Code - Title 10,imagery intelligence,,False
en-US,US Code - Title 10,immediate dependent,,False
en-US,US Code - Title 10,inactive-duty training,,False
en-US,US Code - Title 10,incapable of consenting,,False
en-US,US Code - Title 10,incidental taking,,False
en-US,US Code - Title 10,includes,,False
en-US,US Code - Title 10,incremental funding,,False
en-US,US Code - Title 10,indecent manner,,False
en-US,US Code - Title 10,indian tribe,,False
en-US,US Code - Title 10,indirect reduction,,False
en-US,US Code - Title 10,individual ready reserve mobilization category,,False
en-US,US Code - Title 10,individual subject to this order,,False
en-US,US Code - Title 10,initial capabilities document,,False
en-US,US Code - Title 10,inspector general,,False
en-US,US Code - Title 10,installation-support services,,False
en-US,US Code - Title 10,insurance program,,False
en-US,US Code - Title 10,insured member,,False
en-US,US Code - Title 10,integration,,False
en-US,US Code - Title 10,intelligence collection activities,,False
en-US,US Code - Title 10,intelligence committees,,False
en-US,US Code - Title 10,intelligence component of the department of defense,,False
en-US,US Code - Title 10,intergovernmental support agreement,,False
en-US,US Code - Title 10,intermediate level service school,,False
en-US,US Code - Title 10,international organization,,False
en-US,US Code - Title 10,investigational new drug,,False
en-US,US Code - Title 10,involuntarily board-separated,,False
en-US,US Code - Title 10,joint matters,,False
en-US,US Code - Title 10,joint military capabilities,,False
en-US,US Code - Title 10,joint performance requirement,,False
en-US,US Code - Title 10,judge advocate,,False
en-US,US Code - Title 10,judge advocate general,,False
en-US,US Code - Title 10,kdsm eligibility period,,False
en-US,US Code - Title 10,korean conflict,,False
en-US,US Code - Title 10,landlord,,False
en-US,US Code - Title 10,law of war detention,,False
en-US,US Code - Title 10,least restrictive alternative principle,,False
en-US,US Code - Title 10,legal assistance,,False
en-US,US Code - Title 10,legal officer,,False
en-US,US Code - Title 10,legislative day,,False
en-US,US Code - Title 10,lesser included offense,,False
en-US,US Code - Title 10,lewd act,,False
en-US,US Code - Title 10,linguistic services,,False
en-US,US Code - Title 10,litigation support contractor,,False
en-US,US Code - Title 10,local educational agency,,False
en-US,US Code - Title 10,"logistic support, supplies, and services",,False
en-US,US Code - Title 10,long-term lease,,False
en-US,US Code - Title 10,long-term lease or charter,,False
en-US,US Code - Title 10,lowest applicable age,,False
en-US,US Code - Title 10,major automated information system program,,False
en-US,US Code - Title 10,major defense acquisition program,,False
en-US,US Code - Title 10,major exercise,,False
en-US,US Code - Title 10,major munitions program,,False
en-US,US Code - Title 10,major non-nato ally,,False
en-US,US Code - Title 10,major project,,False
en-US,US Code - Title 10,major range and test facility base,,False
en-US,US Code - Title 10,major range and test facility installation,,False
en-US,US Code - Title 10,major repair work,,False
en-US,US Code - Title 10,major satellite acquisition program,,False
en-US,US Code - Title 10,major subprogram,,False
en-US,US Code - Title 10,major system,,False
en-US,US Code - Title 10,major system platform,,False
en-US,US Code - Title 10,major united states commercial bank,,False
en-US,US Code - Title 10,major united states investment management firm,,False
en-US,US Code - Title 10,major weapon system,,False
en-US,US Code - Title 10,mandated foreign national severance pay,,False
en-US,US Code - Title 10,manufacturing expert,,False
en-US,US Code - Title 10,manufacturing technology,,False
en-US,US Code - Title 10,marine corps,,False
en-US,US Code - Title 10,marine corps historical center,,False
en-US,US Code - Title 10,mark center campus,,False
en-US,US Code - Title 10,market research,,False
en-US,US Code - Title 10,materials critical to national security,,False
en-US,US Code - Title 10,maximum efficient rate,,False
en-US,US Code - Title 10,medal of honor recipient,,False
en-US,US Code - Title 10,medical officer,,False
en-US,US Code - Title 10,medical personnel,,False
en-US,US Code - Title 10,medical quality assurance program,,False
en-US,US Code - Title 10,medical quality assurance record,,False
en-US,US Code - Title 10,medicare,,False
en-US,US Code - Title 10,member of congress,,False
en-US,US Code - Title 10,member of the armed forces,,False
en-US,US Code - Title 10,member of the naval service,,False
en-US,US Code - Title 10,member of the program,,False
en-US,US Code - Title 10,members of the armed forces,,False
en-US,US Code - Title 10,mental health evaluation,,False
en-US,US Code - Title 10,mental health professional,,False
en-US,US Code - Title 10,midshipman,,False
en-US,US Code - Title 10,midshipmen strength limit,,False
en-US,US Code - Title 10,milestone a approval,,False
en-US,US Code - Title 10,milestone b approval,,False
en-US,US Code - Title 10,milestone b decision,,False
en-US,US Code - Title 10,milestone c approval,,False
en-US,US Code - Title 10,military animal,,False
en-US,US Code - Title 10,military banking contract,,False
en-US,US Code - Title 10,military child development center,,False
en-US,US Code - Title 10,military departments,,False
en-US,US Code - Title 10,military equipment,,False
en-US,US Code - Title 10,military id card,,False
en-US,US Code - Title 10,military installation,,False
en-US,US Code - Title 10,military judge,,False
en-US,US Code - Title 10,military labor organization,,False
en-US,US Code - Title 10,military law enforcement official,,False
en-US,US Code - Title 10,military legal assistance counsel,,False
en-US,US Code - Title 10,military medical or dental position,,False
en-US,US Code - Title 10,military munitions,,False
en-US,US Code - Title 10,military musical unit,,False
en-US,US Code - Title 10,military nursing research,,False
en-US,US Code - Title 10,military objective,,False
en-US,US Code - Title 10,military record,,False
en-US,US Code - Title 10,military recruiter,,False
en-US,US Code - Title 10,military region,,False
en-US,US Code - Title 10,military retirement and survivor benefit programs,,False
en-US,US Code - Title 10,military unaccompanied housing,,False
en-US,US Code - Title 10,military welfare society,,False
en-US,US Code - Title 10,minimum drinking age,,False
en-US,US Code - Title 10,minimum service obligation,,False
en-US,US Code - Title 10,minimum sustaining rate,,False
en-US,US Code - Title 10,miscellaneous services object class,,False
en-US,US Code - Title 10,missing person,,False
en-US,US Code - Title 10,missing status,,False
en-US,US Code - Title 10,modular open system approach,,False
en-US,US Code - Title 10,most efficient production rate,,False
en-US,US Code - Title 10,most recent data,,False
en-US,US Code - Title 10,multinational military center of excellence,,False
en-US,US Code - Title 10,munitions constituents,,False
en-US,US Code - Title 10,munitions list,,False
en-US,US Code - Title 10,mwr retail facilities,,False
en-US,US Code - Title 10,national call to service participant,,False
en-US,US Code - Title 10,national capital region,,False
en-US,US Code - Title 10,national critical technology,,False
en-US,US Code - Title 10,national defense,,False
en-US,US Code - Title 10,national defense sealift vessel,,False
en-US,US Code - Title 10,national emergency,,False
en-US,US Code - Title 10,national guard,,False
en-US,US Code - Title 10,national laboratories,,False
en-US,US Code - Title 10,national leadership of the united states,,False
en-US,US Code - Title 10,national of the united states,,False
en-US,US Code - Title 10,national sea-based deterrence vessel,,False
en-US,US Code - Title 10,national security,,False
en-US,US Code - Title 10,national security official concerned,,False
en-US,US Code - Title 10,national technology and industrial base,,False
en-US,US Code - Title 10,nato organization,,False
en-US,US Code - Title 10,naval academy mixed-funded athletic or recreational extracurricular program,,False
en-US,US Code - Title 10,naval petroleum reserves,,False
en-US,US Code - Title 10,navy,,False
en-US,US Code - Title 10,network,,False
en-US,US Code - Title 10,new aircraft,,False
en-US,US Code - Title 10,new program being managed under alternative compensatory control measures,,False
en-US,US Code - Title 10,new special access program,,False
en-US,US Code - Title 10,new start treaty,,False
en-US,US Code - Title 10,nga foreign data acquisition fee,,False
en-US,US Code - Title 10,nonappropriated fund instrumentality,,False
en-US,US Code - Title 10,nonappropriated fund instrumentality employee,,False
en-US,US Code - Title 10,nonappropriated funds,,False
en-US,US Code - Title 10,non-government facility,,False
en-US,US Code - Title 10,non-integrated program,,False
en-US,US Code - Title 10,nonlethal excess supplies,,False
en-US,US Code - Title 10,nonprofit conservation organization,,False
en-US,US Code - Title 10,nonprofit entity,,False
en-US,US Code - Title 10,north atlantic treaty organization subsidiary bodies,,False
en-US,US Code - Title 10,o&m justification documents,,False
en-US,US Code - Title 10,officer,,False
en-US,US Code - Title 10,officer in charge,,False
en-US,US Code - Title 10,officer restricted in the performance of duty,,False
en-US,US Code - Title 10,officers above the promotion zone,,False
en-US,US Code - Title 10,officers below the promotion zone,,False
en-US,US Code - Title 10,official travel,,False
en-US,US Code - Title 10,one-step turn-key selection procedures,,False
en-US,US Code - Title 10,one-year high-deployment threshold,,False
en-US,US Code - Title 10,open-source intelligence tools,,False
en-US,US Code - Title 10,operating tempo,,False
en-US,US Code - Title 10,operational energy,,False
en-US,US Code - Title 10,operational range,,False
en-US,US Code - Title 10,operational test and evaluation,,False
en-US,US Code - Title 10,operationally critical contractor,,False
en-US,US Code - Title 10,optimum sustainable population,,False
en-US,US Code - Title 10,osd personnel,,False
en-US,US Code - Title 10,other major information technology investment program,,False
en-US,US Code - Title 10,out-of-network,,False
en-US,US Code - Title 10,outsized cargo,,False
en-US,US Code - Title 10,overseas defense dependents' school,,False
en-US,US Code - Title 10,overseas meal program,,False
en-US,US Code - Title 10,overseas unit,,False
en-US,US Code - Title 10,oversight information,,False
en-US,US Code - Title 10,over-the-counter drug,,False
en-US,US Code - Title 10,owner of covenant property,,False
en-US,US Code - Title 10,partial mobilization,,False
en-US,US Code - Title 10,participant,,False
en-US,US Code - Title 10,participating agency,,False
en-US,US Code - Title 10,participating uniformed service,,False
en-US,US Code - Title 10,passenger aircraft,,False
en-US,US Code - Title 10,passenger-cargo combined aircraft,,False
en-US,US Code - Title 10,peer review,,False
en-US,US Code - Title 10,pentagon,,False
en-US,US Code - Title 10,pentagon reservation,,False
en-US,US Code - Title 10,performance requirement,,False
en-US,US Code - Title 10,periodic review board,,False
en-US,US Code - Title 10,persian gulf conflict,,False
en-US,US Code - Title 10,persian gulf veteran,,False
en-US,US Code - Title 10,person eligible for legal assistance,,False
en-US,US Code - Title 10,person eligible for military legal assistance,,False
en-US,US Code - Title 10,personal information services,,False
en-US,US Code - Title 10,personal services contract,,False
en-US,US Code - Title 10,personnel tempo,,False
en-US,US Code - Title 10,petroleum,,False
en-US,US Code - Title 10,pharmaceutical agent,,False
en-US,US Code - Title 10,plan,,False
en-US,US Code - Title 10,plant equipment package,,False
en-US,US Code - Title 10,political information,,False
en-US,US Code - Title 10,poor air quality area,,False
en-US,US Code - Title 10,prescription drug,,False
en-US,US Code - Title 10,presidential designee,,False
en-US,US Code - Title 10,presidential inaugural committee,,False
en-US,US Code - Title 10,president's budget,,False
en-US,US Code - Title 10,price index,,False
en-US,US Code - Title 10,primary and preventive health care services for women,,False
en-US,US Code - Title 10,principal course of instruction,,False
en-US,US Code - Title 10,prior consent requirement,,False
en-US,US Code - Title 10,priority defense business system,,False
en-US,US Code - Title 10,private area,,False
en-US,US Code - Title 10,privileged belligerent,,False
en-US,US Code - Title 10,procurement program,,False
en-US,US Code - Title 10,product support,,False
en-US,US Code - Title 10,product support arrangement,,False
en-US,US Code - Title 10,product support integrator,,False
en-US,US Code - Title 10,product support provider,,False
en-US,US Code - Title 10,proficiency flying,,False
en-US,US Code - Title 10,program,,False
en-US,US Code - Title 10,program capability document,,False
en-US,US Code - Title 10,program manager,,False
en-US,US Code - Title 10,programmed force structure,,False
en-US,US Code - Title 10,programmed manpower structure,,False
en-US,US Code - Title 10,prohibited sexual activity,,False
en-US,US Code - Title 10,promotion board,,False
en-US,US Code - Title 10,promotion eligibility period,,False
en-US,US Code - Title 10,promotion zone,,False
en-US,US Code - Title 10,proposal,,False
en-US,US Code - Title 10,proposed transfer of estimated nuclear budget request authority,,False
en-US,US Code - Title 10,proscribed category of information,,False
en-US,US Code - Title 10,prospective technology users,,False
en-US,US Code - Title 10,protected communication,,False
en-US,US Code - Title 10,protected person,,False
en-US,US Code - Title 10,protected property,,False
en-US,US Code - Title 10,provider of services,,False
en-US,US Code - Title 10,quadrennial defense review,,False
en-US,US Code - Title 10,qualification requirement,,False
en-US,US Code - Title 10,qualified adoption agency,,False
en-US,US Code - Title 10,qualified nonprofit agency for the blind or other severely handicapped,,False
en-US,US Code - Title 10,qualified position,,False
en-US,US Code - Title 10,qualified scouting organization,,False
