Term Locale,Term Category,Term,Alias,Case Sensitive
en-GB,UK Regulators,Cabinet Office,,FALSE
en-GB,UK Regulators,Cabinet Office Board,,FALSE
en-GB,UK Regulators,Children and Family Court Advisory and Support Service,Cafcass,FALSE
en-GB,UK Regulators,Care Quality Commission,CQC,FALSE
en-GB,UK Regulators,Careers Wales,,FALSE
en-GB,UK Regulators,Central Advisory Committee on Compensation,CAC Compensation,FALSE
en-GB,UK Regulators,Central Arbitration Committee,CAC Compensation,FALSE
en-GB,UK Regulators,"Centre for Environment, Fisheries & Aquaculture Science","Centre for Environment, Fisheries, and Aquaculture Science; Centre for Environment, Fisheries, & Aquaculture Science; Centre for Environment, Fisheries and Aquaculture Science",FALSE
en-GB,UK Regulators,Centre for the Protection of National Infrastructure,CPNI,FALSE
en-GB,UK Regulators,Certification Officer,CO,FALSE
en-GB,UK Regulators,Channel 4,,FALSE
en-GB,UK Regulators,Charity Commission,,FALSE
en-GB,UK Regulators,Chevening Scholarship Programme,,FALSE
en-GB,UK Regulators,Chief Fire and Rescue Adviser,CFRA,FALSE
en-GB,UK Regulators,Civil Aviation Authority,CAA,FALSE
en-GB,UK Regulators,Civil Justice Council,CJC,FALSE
en-GB,UK Regulators,Civil Nuclear Constabulary,CNC,FALSE
en-GB,UK Regulators,Civil Nuclear Police Authority,,FALSE
en-GB,UK Regulators,Civil Procedure Rule Committee,CPRC,FALSE
en-GB,UK Regulators,Civil Service Board,UCSB,FALSE
en-GB,UK Regulators,Civil Service Commission,,FALSE
en-GB,UK Regulators,Civil Service Fast Stream,,FALSE
en-GB,UK Regulators,Civil Service Fast Track Apprenticeship,,FALSE
en-GB,UK Regulators,Civil Service Reform,,FALSE
en-GB,UK Regulators,Civil Service Resourcing,,FALSE
en-GB,UK Regulators,Coal Authority,,FALSE
en-GB,UK Regulators,Commission on Human Medicines,CHM,FALSE
en-GB,UK Regulators,Commissioner for Public Appointments,OCPAS,FALSE
en-GB,UK Regulators,Committee on Climate Change,CCC,FALSE
en-GB,UK Regulators,Committee on Fuel Poverty,CFP,FALSE
en-GB,UK Regulators,"Committee on Mutagenicity of Chemicals in Food, Consumer Products and the Environment","Committee on Mutagenicity of Chemicals in Food, Consumer Products & the Environment; Committee on Mutagenicity of Chemicals in Food, Consumer Products, and the Environment; Committee on Mutagenicity of Chemicals in Food, Consumer Products, & the Environment",FALSE
en-GB,UK Regulators,Committee on Radioactive Waste Management,CoRWM,FALSE
en-GB,UK Regulators,Committee on Standards in Public Life,CSPL,FALSE
en-GB,UK Regulators,"Committee on Toxicity of Chemicals in Food, Consumer Products and the Environment","Committee on Toxicity of Chemicals in Food, Consumer Products & the Environment; Committee on Toxicity of Chemicals in Food, Consumer Products, and the Environment; Committee on Toxicity of Chemicals in Food, Consumer Products, & the Environment",FALSE
en-GB,UK Regulators,Commonwealth Scholarship Commission in the UK,CSFP,FALSE
en-GB,UK Regulators,Companies House,,FALSE
en-GB,UK Regulators,Company Names Tribunal,,FALSE
en-GB,UK Regulators,Competition and Markets Authority,CMA,FALSE
en-GB,UK Regulators,Competition Appeal Tribunal,CAT,FALSE
en-GB,UK Regulators,Competition Service,CS,FALSE
en-GB,UK Regulators,Construction Industry Training Board,CITB,FALSE
en-GB,UK Regulators,Consumer Council for Water,CCWater,FALSE
en-GB,UK Regulators,Copyright Tribunal,,FALSE
en-GB,UK Regulators,Council for Science and Technology,CST,FALSE
en-GB,UK Regulators,Counter Fraud and Security Management Service,CFSMS,FALSE
en-GB,UK Regulators,Covent Garden Market Authority,CGMA,FALSE
en-GB,UK Regulators,Criminal Cases Review Commission,,FALSE
en-GB,UK Regulators,Criminal Injuries Compensation Authority,CICA,FALSE
en-GB,UK Regulators,Criminal Procedure Rule Committee,,FALSE
en-GB,UK Regulators,Crown Commercial Service,CCS,FALSE
en-GB,UK Regulators,Crown Estate,The Crown Estate Commissioners,FALSE
en-GB,UK Regulators,Crown Prosecution Service,CPS,FALSE
en-GB,UK Regulators,Dartmoor National Park Authority,DNPA,FALSE
en-GB,UK Regulators,Defence Academy of the United Kingdom,,FALSE
en-GB,UK Regulators,Defence and Security Accelerator,DASA,FALSE
en-GB,UK Regulators,Defence and Security Media Advisory Committee,DSMA,FALSE
en-GB,UK Regulators,Defence Electronics and Components Agency,DECA,FALSE
en-GB,UK Regulators,Defence Equipment and Support,DE&S,FALSE
en-GB,UK Regulators,Defence Infrastructure Organisation,DIO,FALSE
en-GB,UK Regulators,Defence Nuclear Safety Committee,DNSC,FALSE
en-GB,UK Regulators,Defence Safety Authority,DSA,FALSE
en-GB,UK Regulators,Defence Science and Technology Laboratory,Dstl,FALSE
en-GB,UK Regulators,Defence Sixth Form College,DSFC,FALSE
en-GB,UK Regulators,"Department for Business, Energy & Industrial Strategy","BEIS; Department for Business, Energy and Industrial Strategy; Department for Business, Energy, & Industrial Strategy; Department for Business, Energy, and Industrial Strategy",FALSE
en-GB,UK Regulators,Department for Communities,Department for Communities Northern Ireland; Northern Ireland Department for Communities,FALSE
en-GB,UK Regulators,Department for Communities and Local Government,DCLG,FALSE
en-GB,UK Regulators,"Department for Digital, Culture, Media & Sport","DCMS; Department for Digital, Culture, Media and Sport; Department for Digital, Culture, Media, & Sport; Department for Digital, Culture, Media, and Sport",FALSE
en-GB,UK Regulators,Department for Education,DfE,FALSE
en-GB,UK Regulators,"Department for Environment, Food & Rural Affairs","Defra; Department for Environment, Food and Rural Affairs; Department for Environment, Food, & Rural Affairs; Department for Environment, Food, and Rural Affairs",FALSE
en-GB,UK Regulators,Department for Exiting the European Union,DExEU,FALSE
en-GB,UK Regulators,Department for Infrastructure,Department for Infrastructure Northern Ireland; Northern Ireland Department for Infrastructure,FALSE
en-GB,UK Regulators,Department for International Development,DFID,FALSE
en-GB,UK Regulators,Department for International Trade,DIT,FALSE
en-GB,UK Regulators,Department for International Trade Defence & Security Organisation,Department for International Trade Defence and Security Organisation; DIT DSO,FALSE
en-GB,UK Regulators,Department for the Economy,Economy; Department for the Economy Northern Ireland; Northern Ireland Department for the Economy,FALSE
en-GB,UK Regulators,Department for Transport,DfT,FALSE
en-GB,UK Regulators,Department for Work and Pensions,DWP,FALSE
en-GB,UK Regulators,"Department of Agriculture, Environment and Rural Affairs","Department of Agriculture, Environment and Rural Affairs; Northern Ireland Department of Agriculture, Environment and Rural Affairs; DAERA",FALSE
en-GB,UK Regulators,"Department of Culture, Arts and Leisure","DCAL; Department of Culture, Arts and Leisure Northern Ireland; Northern Ireland Department of Culture, Arts and Leisure",FALSE
en-GB,UK Regulators,Department of Education,DfE; Department of Education Northern Ireland; Northern Ireland Department of Education,FALSE
en-GB,UK Regulators,Department of Finance,Department of Finance Northern Ireland; Northern Ireland Department of Finance,FALSE
en-GB,UK Regulators,Department of Health,DH; Department of Health Northern Ireland; Northern Ireland Department of Health,FALSE
en-GB,UK Regulators,Department of Justice,Department of Justice Northern Ireland; Northern Ireland Department of Justice,FALSE
en-GB,UK Regulators,"Digital, data and technology professions",,FALSE
en-GB,UK Regulators,Directly Operated Railways Ltd,DOR,FALSE
en-GB,UK Regulators,Disabled People’s Employment Corporation,GB,FALSE
en-GB,UK Regulators,Disabled Persons Transport Advisory Committee,DPTAC,FALSE
en-GB,UK Regulators,Disclosure and Barring Service,DBS,FALSE
en-GB,UK Regulators,District Valuer Services,DVS,FALSE
en-GB,UK Regulators,Drinking Water Inspectorate,DWI,FALSE
en-GB,UK Regulators,Driver and Vehicle Licensing Agency,DVLA,FALSE
en-GB,UK Regulators,Driver and Vehicle Standards Agency,DVS,FALSE
en-GB,UK Regulators,Ebbsfleet Development Corporation,,FALSE
en-GB,UK Regulators,Economic and Social Research Council,ESRC,FALSE
en-GB,UK Regulators,Education and Skills Funding Agency,ESFA,FALSE
en-GB,UK Regulators,Electoral Commission,,FALSE
en-GB,UK Regulators,Engineering and Physical Sciences Research Council,EPSRC,FALSE
en-GB,UK Regulators,Engineering Construction Industry Training Board,ECITB,FALSE
en-GB,UK Regulators,English Institute of Sport,EIS,FALSE
en-GB,UK Regulators,Environment Agency,EA,FALSE
en-GB,UK Regulators,Equality and Human Rights Commission,EHRC,FALSE
en-GB,UK Regulators,Estyn,,FALSE
en-GB,UK Regulators,Executive Office,Executive Office Northern Ireland; Northern Ireland Executive Office,FALSE
en-GB,UK Regulators,Exmoor National Park Authority,,FALSE
en-GB,UK Regulators,Export Control Organisation,ECO,FALSE
en-GB,UK Regulators,Export Guarantees Advisory Council,EGAC,FALSE
en-GB,UK Regulators,Family Justice Council,,FALSE
en-GB,UK Regulators,Family Procedure Rule Committee,Family Proceedings Rules,FALSE
en-GB,UK Regulators,FCO Services,,FALSE
en-GB,UK Regulators,Financial Conduct Authority,FCA,FALSE
en-GB,UK Regulators,Financial Services Organisation,FSO,FALSE
en-GB,UK Regulators,Financial Services Trade and Investment Board,FSTIB ,FALSE
en-GB,UK Regulators,Fire Service College,FSC,FALSE
en-GB,UK Regulators,Fleet Air Arm Museum,,FALSE
en-GB,UK Regulators,Food Standards Agency,FSA,FALSE
en-GB,UK Regulators,Foreign & Commonwealth Office,FCO; Foreign and Commonwealth Office,FALSE
en-GB,UK Regulators,Forensic Science Regulator,,FALSE
en-GB,UK Regulators,Forest Enterprise,FEE; Forest Enterprise England; Forest Enterprise (England),FALSE
en-GB,UK Regulators,Forest Research,,FALSE
en-GB,UK Regulators,Forestry Commission,,FALSE
en-GB,UK Regulators,Gambling Commission,GC,FALSE
en-GB,UK Regulators,Gangmasters Licensing Authority,Gangmaster,FALSE
en-GB,UK Regulators,Geffrye Museum,,FALSE
en-GB,UK Regulators,General Advisory Committee on Science,GACS,FALSE
en-GB,UK Regulators,Government Actuary's Department,GAD,FALSE
en-GB,UK Regulators,Government Chemist,,FALSE
en-GB,UK Regulators,Government Commercial Function,GCF,FALSE
en-GB,UK Regulators,Government Communication Service,,FALSE
en-GB,UK Regulators,Government Communications Headquarters,GCHQ,FALSE
en-GB,UK Regulators,Government Corporate Finance Profession,GCFP,FALSE
en-GB,UK Regulators,Government Digital Service,GDS,FALSE
en-GB,UK Regulators,Government Economic Service,GES ,FALSE
en-GB,UK Regulators,Government Equalities Office,GEO,FALSE
en-GB,UK Regulators,Government Estates Management,,FALSE
en-GB,UK Regulators,Government Finance Profession,GFP,FALSE
en-GB,UK Regulators,Government Internal Audit Agency,GIAA,FALSE
en-GB,UK Regulators,Government IT Profession,,FALSE
en-GB,UK Regulators,Government Knowledge & Information Management Profession,Government Knowledge and Information Management Profession,FALSE
en-GB,UK Regulators,Government Legal Department,GLD,FALSE
en-GB,UK Regulators,Government Legal Service,GLS,FALSE
en-GB,UK Regulators,Government Occupational Psychology Profession,,FALSE
en-GB,UK Regulators,Government Office for Science,,FALSE
en-GB,UK Regulators,Government Operational Research Service,GORS,FALSE
en-GB,UK Regulators,Government Planning Inspectors,,FALSE
en-GB,UK Regulators,Government Planning Profession,,FALSE
en-GB,UK Regulators,Government Property Profession,GPP ,FALSE
en-GB,UK Regulators,Government Science & Engineering Profession,Government Science and Engineering Profession,FALSE
en-GB,UK Regulators,Government Security Profession,,FALSE
en-GB,UK Regulators,Government Social Research Profession,GSR,FALSE
en-GB,UK Regulators,Government Statistical Service,GSS,FALSE
en-GB,UK Regulators,Government Tax Profession,,FALSE
en-GB,UK Regulators,Government Veterinary Services,GVS,FALSE
en-GB,UK Regulators,Great Britain-China Centre,GBCC,FALSE
en-GB,UK Regulators,Groceries Code Adjudicator,Supermarket Ombudsman,FALSE
en-GB,UK Regulators,Health and Safety Executive,HSE,FALSE
en-GB,UK Regulators,Health Education England,HEE,FALSE
en-GB,UK Regulators,Health Research Authority,HRA,FALSE
en-GB,UK Regulators,Healthcare UK,,FALSE
en-GB,UK Regulators,Her Majesty's Government Communications Centre,HMGCC,FALSE
en-GB,UK Regulators,Her Majesty’s Prison and Probation Service,HMPPS,FALSE
en-GB,UK Regulators,Heritage Lottery Fund,HLF,FALSE
en-GB,UK Regulators,High Speed Two,HS2,FALSE
en-GB,UK Regulators,Higher Education Funding Council for England,HEFCE,FALSE
en-GB,UK Regulators,Highways England,Highways Agency,FALSE
en-GB,UK Regulators,Historic England,Historic Buildings and Monuments Commission for England,FALSE
en-GB,UK Regulators,Historic Royal Palaces,,FALSE
en-GB,UK Regulators,HM Courts & Tribunals Service,HM Courts and Tribunals Service,FALSE
en-GB,UK Regulators,HM Crown Prosecution Service Inspectorate,HMCPSI,FALSE
en-GB,UK Regulators,HM Inspectorate of Constabulary,HMIC,FALSE
en-GB,UK Regulators,HM Inspectorate of Prisons,,FALSE
en-GB,UK Regulators,HM Inspectorate of Probation,HMIP,FALSE
en-GB,UK Regulators,HM Land Registry,,FALSE
en-GB,UK Regulators,HM Nautical Almanac Office,HMNAO,FALSE
en-GB,UK Regulators,HM Passport Office,HMPO; Her Majesty's Passport Office,FALSE
en-GB,UK Regulators,HM Prison Service,Her Majesty's Prison Service; HMPS,FALSE
en-GB,UK Regulators,HM Revenue & Customs,HM Revenue and Customs; HMRC,FALSE
en-GB,UK Regulators,HM Treasury,The treasury,FALSE
en-GB,UK Regulators,Home Office,HO,FALSE
en-GB,UK Regulators,Homes and Communities Agency,HCA,FALSE
en-GB,UK Regulators,Horniman Public Museum and Public Park Trust,,FALSE
en-GB,UK Regulators,Horserace Betting Levy Board,HBLB,FALSE
en-GB,UK Regulators,House of Lords Appointments Commission,HOLAC,FALSE
en-GB,UK Regulators,Housing Ombudsman,Housing Ombudsman Service; HOS,FALSE
en-GB,UK Regulators,Human Fertilisation and Embryology Authority,HFEA,FALSE
en-GB,UK Regulators,Human Resources Profession,Manpower,FALSE
en-GB,UK Regulators,Human Tissue Authority,HTA,FALSE
en-GB,UK Regulators,Immigration Enforcement,,FALSE
en-GB,UK Regulators,Imperial War Museum,IWM; Imperial War Museums,FALSE
en-GB,UK Regulators,Independent Advisory Panel on Deaths in Custody,IAPDC,FALSE
en-GB,UK Regulators,Independent Agricultural Appeals Panel,IAAP,FALSE
en-GB,UK Regulators,Independent Anti-slavery Commissioner,,FALSE
en-GB,UK Regulators,Independent Case Examiner,,FALSE
en-GB,UK Regulators,Independent Chief Inspector of Borders and Immigration,,FALSE
en-GB,UK Regulators,Independent Commission for Aid Impact,ICAI,FALSE
en-GB,UK Regulators,Independent Commission on Freedom of Information,Access to Information,FALSE
en-GB,UK Regulators,Independent Complaints Reviewer,,FALSE
en-GB,UK Regulators,Independent Dormant Assets Commission,,FALSE
en-GB,UK Regulators,Independent Family Returns Panel,,FALSE
en-GB,UK Regulators,Independent Medical Expert Group,IMEG,FALSE
en-GB,UK Regulators,Independent Monitoring Boards,IMB,FALSE
en-GB,UK Regulators,Independent Parliamentary Standards Authority,IPSA,FALSE
en-GB,UK Regulators,Independent Police Complaints Commission,IPCC,FALSE
en-GB,UK Regulators,Independent Reconfiguration Panel,IRP,FALSE
en-GB,UK Regulators,Independent Reviewer of Terrorism Legislation,,FALSE
en-GB,UK Regulators,Industrial Development Advisory Board,UNIDO;Lima Declaration,FALSE
en-GB,UK Regulators,Industrial Injuries Advisory Council,IIAC,FALSE
en-GB,UK Regulators,Information Commissioner's Office,ICO;ico.,FALSE
en-GB,UK Regulators,Infrastructure and Projects Authority,IPA,FALSE
en-GB,UK Regulators,Innovate UK,,FALSE
en-GB,UK Regulators,Insolvency Practitioners Tribunal,IPT,FALSE
en-GB,UK Regulators,Insolvency Rules Committee,,FALSE
en-GB,UK Regulators,Insolvency Service,,FALSE
en-GB,UK Regulators,Institute for Apprenticeships,,FALSE
en-GB,UK Regulators,Intellectual Property Office,The IPO; The Intellectual Property Office of the United Kingdom,FALSE
en-GB,UK Regulators,Intelligence Analysis,,FALSE
en-GB,UK Regulators,Intelligence Services Commissioner,ISC,FALSE
en-GB,UK Regulators,Interception of Communications Commissioner,IOCCO,FALSE
en-GB,UK Regulators,Internal Audit Profession,,FALSE
en-GB,UK Regulators,Investigatory Powers Tribunal,Chilcot Inquiry,FALSE
en-GB,UK Regulators,Iraq Inquiry,,FALSE
en-GB,UK Regulators,Joint Forces Command,JFC; United Kingdom Joint Forces Command,FALSE
en-GB,UK Regulators,Joint Nature Conservation Committee,JNCC,FALSE
en-GB,UK Regulators,Judicial Appointments and Conduct Ombudsman,JACO,FALSE
en-GB,UK Regulators,Judicial Appointments Commission,English court,FALSE
en-GB,UK Regulators,Judicial Office,JO,FALSE
en-GB,UK Regulators,Lake District National Park Authority,LDNP,FALSE
en-GB,UK Regulators,Lammy Review,,FALSE
en-GB,UK Regulators,Land Registration Rule Committee,LRRC,FALSE
en-GB,UK Regulators,Law Commission,,FALSE
en-GB,UK Regulators,Leasehold Advisory Service,LEASE,FALSE
en-GB,UK Regulators,Legal Aid Agency,LAA,FALSE
en-GB,UK Regulators,Legal Ombudsman,,FALSE
en-GB,UK Regulators,Legal Services Board,LSB,FALSE
en-GB,UK Regulators,Local Government Ombudsman,LGO,FALSE
en-GB,UK Regulators,London and Continental Railways Limited,London and Continental Railways Ltd,FALSE
en-GB,UK Regulators,Low Pay Commission,LPC,FALSE
en-GB,UK Regulators,Macur Review,,FALSE
en-GB,UK Regulators,Marine Accident Investigation Branch,MAIB,FALSE
en-GB,UK Regulators,Marine Management Organisation,MMO,FALSE
en-GB,UK Regulators,Maritime and Coastguard Agency,MCA,FALSE
en-GB,UK Regulators,Marshall Aid Commemoration Commission,MACC,FALSE
en-GB,UK Regulators,Medical Profession,,FALSE
en-GB,UK Regulators,Medical Research Council,MRC ,FALSE
en-GB,UK Regulators,Medicines and Healthcare products Regulatory Agency,MHRA,FALSE
en-GB,UK Regulators,Met Office,Meteorological Office;UKMET,FALSE
en-GB,UK Regulators,Migration Advisory Committee,MAC,FALSE
en-GB,UK Regulators,Military Aviation Authority,MAA,FALSE
en-GB,UK Regulators,Ministry of Defence,Ministry of War,FALSE
en-GB,UK Regulators,Ministry of Justice,minister for justice;department of justice;attorney general's department,FALSE
en-GB,UK Regulators,Morecambe Bay Investigation,,FALSE
en-GB,UK Regulators,National Archives,,FALSE
en-GB,UK Regulators,National Army Museum,,FALSE
en-GB,UK Regulators,National College for Teaching and Leadership,National College for School Leadership,FALSE
en-GB,UK Regulators,National Counter Terrorism Security Office,NaCTSO,FALSE
en-GB,UK Regulators,National Crime Agency,NCA,FALSE
en-GB,UK Regulators,National Crime Agency Remuneration Review Body,NCARRB,FALSE
en-GB,UK Regulators,National Cyber Security Centre,NCSC,FALSE
en-GB,UK Regulators,National Data Guardian,NDG,FALSE
en-GB,UK Regulators,National DNA Database Ethics Group,NDNADEG,FALSE
en-GB,UK Regulators,National Employer Advisory Board,NEAB,FALSE
en-GB,UK Regulators,National Employment Savings Trust,NEST,FALSE
en-GB,UK Regulators,National Forest Company,,FALSE
en-GB,UK Regulators,National Gallery,,FALSE
en-GB,UK Regulators,National Heritage Memorial Fund,NHMF,FALSE
en-GB,UK Regulators,National Information Board,Information Systems Examinations Board;ISEB,FALSE
en-GB,UK Regulators,National Infrastructure Commission,NIC,FALSE
en-GB,UK Regulators,National Institute for Health and Care Excellence,NICE,FALSE
en-GB,UK Regulators,National Museum of the Royal Navy,,FALSE
en-GB,UK Regulators,National Museums Liverpool,NML,FALSE
en-GB,UK Regulators,National Portrait Gallery,NPG,FALSE
en-GB,UK Regulators,National Probation Service,,FALSE
en-GB,UK Regulators,National security and intelligence,,FALSE
en-GB,UK Regulators,Natural England,,FALSE
en-GB,UK Regulators,Natural Environment Research Council,NERC,FALSE
en-GB,UK Regulators,Natural History Museum,,FALSE
en-GB,UK Regulators,Natural Resources Wales,,FALSE
en-GB,UK Regulators,New Forest National Park Authority,NFNPA,FALSE
en-GB,UK Regulators,NHS Blood and Transplant,NHSBT,FALSE
en-GB,UK Regulators,NHS Business Services Authority,NHSBSA,FALSE
en-GB,UK Regulators,NHS Digital,HSCIC,FALSE
en-GB,UK Regulators,NHS England,,FALSE
en-GB,UK Regulators,NHS Improvement,,FALSE
en-GB,UK Regulators,NHS Litigation Authority,NHSLA,FALSE
en-GB,UK Regulators,NHS Pay Review Body,NHSPRB,FALSE
en-GB,UK Regulators,NHS Wales Informatics Service,GIG Cymru,FALSE
en-GB,UK Regulators,North York Moors National Park Authority,,FALSE
en-GB,UK Regulators,Northern Ireland Executive,Cabinet of Northern Ireland,FALSE
en-GB,UK Regulators,Northern Ireland Housing Executive,,FALSE
en-GB,UK Regulators,Northern Ireland Human Rights Commission,NIHRC,FALSE
en-GB,UK Regulators,Northern Ireland Office,NIO,FALSE
en-GB,UK Regulators,Northern Ireland Policing Board,NIPB,FALSE
en-GB,UK Regulators,Northern Ireland Statistics and Research Agency,NISRA,FALSE
en-GB,UK Regulators,Northern Lighthouse Board,NLB,FALSE
en-GB,UK Regulators,Northumberland National Park Authority,,FALSE
en-GB,UK Regulators,National Savings & Investment,NS&I; National Savings and Investment; NS and I,FALSE
en-GB,UK Regulators,Nuclear Decommissioning Authority,NDA,FALSE
en-GB,UK Regulators,Nuclear Liabilities Financing Assurance Board,NLFAB,FALSE
en-GB,UK Regulators,Nuclear Research Advisory Council,NRAC,FALSE
en-GB,UK Regulators,Office of Communications,Ofcom,FALSE
en-GB,UK Regulators,Office for Budget Responsibility,OBR,FALSE
en-GB,UK Regulators,Office for Disability Issues,,FALSE
en-GB,UK Regulators,Office for Fair Access,OFFA,FALSE
en-GB,UK Regulators,Office for Life Sciences,OLS,FALSE
en-GB,UK Regulators,Office for Low Emission Vehicles,OLEV,FALSE
en-GB,UK Regulators,Office for National Statistics,ONS,FALSE
en-GB,UK Regulators,Office for Nuclear Regulation,ONR,FALSE
en-GB,UK Regulators,"Office for Standards in Education, Children's Services and Skills",Ofsted,FALSE
en-GB,UK Regulators,Office of Financial Sanctions Implementation,OFSI,FALSE
en-GB,UK Regulators,Office of Gas and Electricity Markets,Ofgem,FALSE
en-GB,UK Regulators,Office of Manpower Economics,OME,FALSE
en-GB,UK Regulators,Office of Qualifications and Examinations Regulation,Ofqual,FALSE
en-GB,UK Regulators,Office of Rail and Road,ORR,FALSE
en-GB,UK Regulators,Office of Surveillance Commissioners,OSC,FALSE
en-GB,UK Regulators,Office of Tax Simplification,OTS,FALSE
en-GB,UK Regulators,Office of the Advocate General for Scotland,OAG; Office of the Advocate General,FALSE
en-GB,UK Regulators,Office of the Children's Commissioner,,FALSE
en-GB,UK Regulators,Office of the Immigration Services Commissioner,OISC,FALSE
en-GB,UK Regulators,Office of the Leader of the House of Commons,OLHC,FALSE
en-GB,UK Regulators,Office of the Leader of the House of Lords,OLHL,FALSE
en-GB,UK Regulators,Office of the Parliamentary Counsel,,FALSE
en-GB,UK Regulators,Office of the Public Guardian,OPG,FALSE
en-GB,UK Regulators,Office of the Registrar of Consultant Lobbyists,,FALSE
en-GB,UK Regulators,Office of the Regulator of Community Interest Companies,,FALSE
en-GB,UK Regulators,Office of the Schools Adjudicator,OSA,FALSE
en-GB,UK Regulators,Office of the Secretary of State for Wales,,FALSE
en-GB,UK Regulators,Official Solicitor and Public Trustee,,FALSE
en-GB,UK Regulators,Oil and Gas Authority,OGA,FALSE
en-GB,UK Regulators,Oil and Pipelines Agency,OPA,FALSE
en-GB,UK Regulators,Open Public Services,Public service broadcasting,FALSE
en-GB,UK Regulators,Operational Delivery Profession,,FALSE
en-GB,UK Regulators,Ordnance Survey,OS,FALSE
en-GB,UK Regulators,Parades Commission for Northern Ireland,,FALSE
en-GB,UK Regulators,Parliamentary and Health Service Ombudsman,PHSO,FALSE
en-GB,UK Regulators,Parole Board,,FALSE
en-GB,UK Regulators,Payment Systems Regulator,PSR,FALSE
en-GB,UK Regulators,Peak District National Park Authority,PDNP,FALSE
en-GB,UK Regulators,Pension Protection Fund,PPF,FALSE
en-GB,UK Regulators,Pension Protection Fund Ombudsman,PPFO ,FALSE
en-GB,UK Regulators,Pensions Advisory Service,TPAS,FALSE
en-GB,UK Regulators,Pensions Ombudsman,PO,FALSE
en-GB,UK Regulators,Pensions Regulator,TPR,FALSE
en-GB,UK Regulators,Planning Inspectorate,PINS,FALSE
en-GB,UK Regulators,Plant Varieties and Seeds Tribunal,PVST,FALSE
en-GB,UK Regulators,Police Advisory Board for England and Wales,PABEW,FALSE
en-GB,UK Regulators,Police Discipline Appeals Tribunal,Police (Discipline) Appeals Tribunal,FALSE
