Term Locale,Term Category,Term,Alias,Case Sensitive
en-GB,Accounting - IFRS,effective interest rate,,False
en-GB,Accounting - IFRS,efficient markets hypothesis,,False
en-GB,Accounting - IFRS,endorsed,,False
en-GB,Accounting - IFRS,endorsement,,False
en-GB,Accounting - IFRS,enterprise,,False
en-GB,Accounting - IFRS,entity,,False
en-GB,Accounting - IFRS,entry price,,False
en-GB,Accounting - IFRS,equities analyst,,False
en-GB,Accounting - IFRS,equity,,False
en-GB,Accounting - IFRS,equity accounting,,False
en-GB,Accounting - IFRS,equity interest,,False
en-GB,Accounting - IFRS,equity portfolio,,False
en-GB,Accounting - IFRS,equity shares,,False
en-GB,Accounting - IFRS,eurobond market,,False
en-GB,Accounting - IFRS,exit price,,False
en-GB,Accounting - IFRS,exit value,,False
en-GB,Accounting - IFRS,expense,,False
en-GB,Accounting - IFRS,external reporting,,False
en-GB,Accounting - IFRS,external users,,False
en-GB,Accounting - IFRS,fair value,,False
en-GB,Accounting - IFRS,faithful presentation,,False
en-GB,Accounting - IFRS,financial accounting,,False
en-GB,Accounting - IFRS,financial adaptability,,False
en-GB,Accounting - IFRS,financial gearing,,False
en-GB,Accounting - IFRS,financial information,,False
en-GB,Accounting - IFRS,Financial Reporting Standard,,False
en-GB,Accounting - IFRS,financial risk,,False
en-GB,Accounting - IFRS,financial statements,,False
en-GB,Accounting - IFRS,financial viability,,False
en-GB,Accounting - IFRS,financing activities,,False
en-GB,Accounting - IFRS,fixed asset,,False
en-GB,Accounting - IFRS,fixed assets,,False
en-GB,Accounting - IFRS,fixed assets usage,,False
en-GB,Accounting - IFRS,fixed capital,,False
en-GB,Accounting - IFRS,fixed cost,,False
en-GB,Accounting - IFRS,floating charge,,False
en-GB,Accounting - IFRS,forecast,,False
en-GB,Accounting - IFRS,format,,False
en-GB,Accounting - IFRS,forward exchange contract,,False
en-GB,Accounting - IFRS,fully paid,,False
en-GB,Accounting - IFRS,fund manager,,False
en-GB,Accounting - IFRS,gearing,,False
en-GB,Accounting - IFRS,general purpose financial statements,,False
en-GB,Accounting - IFRS,going concern basis,,False
en-GB,Accounting - IFRS,goodwill,,False
en-GB,Accounting - IFRS,gross,,False
en-GB,Accounting - IFRS,gross margin,,False
en-GB,Accounting - IFRS,gross margin ratio,,False
en-GB,Accounting - IFRS,gross profit,,False
en-GB,Accounting - IFRS,group,,False
en-GB,Accounting - IFRS,highlights statement,,False
en-GB,Accounting - IFRS,historical cost,,False
en-GB,Accounting - IFRS,HM Revenue and Customs,HMRC,False
en-GB,Accounting - IFRS,IAS,,False
en-GB,Accounting - IFRS,IASB,,False
en-GB,Accounting - IFRS,IASB system,,False
en-GB,Accounting - IFRS,IFRS,,False
en-GB,Accounting - IFRS,impairment,,False
en-GB,Accounting - IFRS,impairment review,,False
en-GB,Accounting - IFRS,impairment test,,False
en-GB,Accounting - IFRS,improvement,,False
en-GB,Accounting - IFRS,income statement,,False
en-GB,Accounting - IFRS,incorporation,,False
en-GB,Accounting - IFRS,indirect method,,False
en-GB,Accounting - IFRS,insider information,,False
en-GB,Accounting - IFRS,institutional investor,,False
en-GB,Accounting - IFRS,intangible,,False
en-GB,Accounting - IFRS,interest,,False
en-GB,Accounting - IFRS,interim reports,,False
en-GB,Accounting - IFRS,internal reporting,,False
en-GB,Accounting - IFRS,inventory,,False
en-GB,Accounting - IFRS,investing activities,,False
en-GB,Accounting - IFRS,investors,,False
en-GB,Accounting - IFRS,joint and several liability,,False
en-GB,Accounting - IFRS,key performance indicators,,False
en-GB,Accounting - IFRS,leasing,,False
en-GB,Accounting - IFRS,legal form,,False
en-GB,Accounting - IFRS,leverage,,False
en-GB,Accounting - IFRS,liabilities,,False
en-GB,Accounting - IFRS,limited liability,,False
en-GB,Accounting - IFRS,limited liability company,,False
en-GB,Accounting - IFRS,liquidity,,False
en-GB,Accounting - IFRS,listed company,,False
en-GB,Accounting - IFRS,listing requirements,,False
en-GB,Accounting - IFRS,Listing Rules,,False
en-GB,Accounting - IFRS,loan covenants,,False
en-GB,Accounting - IFRS,loan notes,,False
en-GB,Accounting - IFRS,loan stock,,False
en-GB,Accounting - IFRS,long-term finance,,False
en-GB,Accounting - IFRS,management,,False
en-GB,Accounting - IFRS,management accounting,,False
en-GB,Accounting - IFRS,market value,,False
en-GB,Accounting - IFRS,marking to market,,False
en-GB,Accounting - IFRS,margin,,False
en-GB,Accounting - IFRS,matching,,False
en-GB,Accounting - IFRS,material,,False
en-GB,Accounting - IFRS,materiality,,False
en-GB,Accounting - IFRS,maturity,,False
en-GB,Accounting - IFRS,maturity profile of debt,,False
en-GB,Accounting - IFRS,memorandum,,False
en-GB,Accounting - IFRS,merger,,False
en-GB,Accounting - IFRS,minority interest,,False
en-GB,Accounting - IFRS,net,,False
en-GB,Accounting - IFRS,net assets,,False
en-GB,Accounting - IFRS,net book value,,False
en-GB,Accounting - IFRS,net profit,,False
en-GB,Accounting - IFRS,net realisable value,,False
en-GB,Accounting - IFRS,neutral,,False
en-GB,Accounting - IFRS,nominal value,,False
en-GB,Accounting - IFRS,non-controlling interest,,False
en-GB,Accounting - IFRS,non-current assets,,False
en-GB,Accounting - IFRS,non-current liabilities,,False
en-GB,Accounting - IFRS,notes to the accounts,,False
en-GB,Accounting - IFRS,off-balance-sheet finance,,False
en-GB,Accounting - IFRS,offer for sale,,False
en-GB,Accounting - IFRS,operating activities,,False
en-GB,Accounting - IFRS,operating and financial review,,False
en-GB,Accounting - IFRS,operating gearing,,False
en-GB,Accounting - IFRS,operating margin,,False
en-GB,Accounting - IFRS,operating risk,,False
en-GB,Accounting - IFRS,ordinary shares,,False
en-GB,Accounting - IFRS,ownership interest,,False
en-GB,Accounting - IFRS,par value,,False
en-GB,Accounting - IFRS,parent company,,False
en-GB,Accounting - IFRS,partnership,,False
en-GB,Accounting - IFRS,partnership deed,,False
en-GB,Accounting - IFRS,partnership law,,False
en-GB,Accounting - IFRS,portfolio,,False
en-GB,Accounting - IFRS,portfolio of shares,,False
en-GB,Accounting - IFRS,preference shares,,False
en-GB,Accounting - IFRS,preliminary announcement,,False
en-GB,Accounting - IFRS,premium,,False
en-GB,Accounting - IFRS,prepayment,,False
en-GB,Accounting - IFRS,present fairly,,False
en-GB,Accounting - IFRS,price to earnings ratio,,False
en-GB,Accounting - IFRS,price-sensitive information,,False
en-GB,Accounting - IFRS,primary financial statements,,False
en-GB,Accounting - IFRS,principal,,False
en-GB,Accounting - IFRS,private limited company,Ltd,False
en-GB,Accounting - IFRS,production overhead costs,,False
en-GB,Accounting - IFRS,profit,,False
en-GB,Accounting - IFRS,profit and loss account,,False
en-GB,Accounting - IFRS,prospective investor,,False
en-GB,Accounting - IFRS,prospectus,,False
en-GB,Accounting - IFRS,provision,,False
en-GB,Accounting - IFRS,provision for doubtful debts,,False
en-GB,Accounting - IFRS,prudence,,False
en-GB,Accounting - IFRS,public limited company,PLC,False
en-GB,Accounting - IFRS,purchase method,,False
en-GB,Accounting - IFRS,purchases,,False
en-GB,Accounting - IFRS,qualified audit opinion,,False
en-GB,Accounting - IFRS,quality of earnings,,False
en-GB,Accounting - IFRS,quoted company,,False
en-GB,Accounting - IFRS,long-term liabilities,,False
en-GB,Accounting - IFRS,realised profit,,False
en-GB,Accounting - IFRS,realisation,,False
en-GB,Accounting - IFRS,recognised,,False
en-GB,Accounting - IFRS,recognition,,False
en-GB,Accounting - IFRS,Registrar of Companies,,False
en-GB,Accounting - IFRS,relevance,,False
en-GB,Accounting - IFRS,reliability,,False
en-GB,Accounting - IFRS,replacement cost,,False
en-GB,Accounting - IFRS,reserves,,False
en-GB,Accounting - IFRS,residual value,,False
en-GB,Accounting - IFRS,retained earnings,,False
en-GB,Accounting - IFRS,retained profit,,False
en-GB,Accounting - IFRS,return,,False
en-GB,Accounting - IFRS,return on capital employed,,False
en-GB,Accounting - IFRS,return on total assets,,False
en-GB,Accounting - IFRS,return on shareholders' equity,,False
en-GB,Accounting - IFRS,return,,False
en-GB,Accounting - IFRS,revaluation reserve,,False
en-GB,Accounting - IFRS,revenue,,False
en-GB,Accounting - IFRS,rights issue,,False
en-GB,Accounting - IFRS,risk,,False
en-GB,Accounting - IFRS,sales,,False
en-GB,Accounting - IFRS,sales invoice,,False
en-GB,Accounting - IFRS,secured loan,,False
en-GB,Accounting - IFRS,segmental reporting,,False
en-GB,Accounting - IFRS,share capital,,False
en-GB,Accounting - IFRS,share certificate,,False
en-GB,Accounting - IFRS,share premium,,False
en-GB,Accounting - IFRS,shareholders,,False
en-GB,Accounting - IFRS,shareholders' funds,,False
en-GB,Accounting - IFRS,shares,,False
en-GB,Accounting - IFRS,short-term finance,,False
en-GB,Accounting - IFRS,sole trader,,False
en-GB,Accounting - IFRS,specific purpose financial statements,,False
en-GB,Accounting - IFRS,stakeholders,,False
en-GB,Accounting - IFRS,statement of changes in equity,,False
en-GB,Accounting - IFRS,statement of principles,,False
en-GB,Accounting - IFRS,statement of recognised income and expense,,False
en-GB,Accounting - IFRS,statement of total recognised gains and losses,,False
en-GB,Accounting - IFRS,stepped bond,,False
en-GB,Accounting - IFRS,stewardship,,False
en-GB,Accounting - IFRS,stock,,False
en-GB,Accounting - IFRS,stock exchange,,False
en-GB,Accounting - IFRS,stock holding period,,False
en-GB,Accounting - IFRS,stock market,,False
en-GB,Accounting - IFRS,subsidiary company,,False
en-GB,Accounting - IFRS,substance,,False
en-GB,Accounting - IFRS,subtotal,,False
en-GB,Accounting - IFRS,suppliers' payment period,,False
en-GB,Accounting - IFRS,tangible fixed assets,,False
en-GB,Accounting - IFRS,timeliness,,False
en-GB,Accounting - IFRS,total assets usage,,False
en-GB,Accounting - IFRS,trade creditors,,False
en-GB,Accounting - IFRS,trade debtors,,False
en-GB,Accounting - IFRS,trade payables,,False
en-GB,Accounting - IFRS,trade receivables,,False
en-GB,Accounting - IFRS,true and fair view,,False
en-GB,Accounting - IFRS,turnover,,False
en-GB,Accounting - IFRS,UK ASB system,,False
en-GB,Accounting - IFRS,understandability,,False
en-GB,Accounting - IFRS,unlisted,,False
en-GB,Accounting - IFRS,unrealised,,False
en-GB,Accounting - IFRS,unsecured creditors,,False
en-GB,Accounting - IFRS,unsecured loan,,False
en-GB,Accounting - IFRS,value to the business,,False
en-GB,Accounting - IFRS,variance,,False
en-GB,Accounting - IFRS,working capital,,False
en-GB,Accounting - IFRS,working capital cycle,,False
en-GB,Accounting - IFRS,work-in-progress,,False
en-GB,Accounting - IFRS,written down value,,False
